datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2022-03-30 00:00:00+00:00,7.3,A,14159500,734.0,A,754.0,A,1040.0,A,37.0,A,12.0,A,6.4,P,1.88,P,0.35,P
2022-03-31 00:00:00+00:00,7.3,A,14159500,733.0,A,753.0,A,1050.0,A,38.0,A,12.0,A,6.3,P,1.93,P,0.37,P
2022-04-01 00:00:00+00:00,7.6,A,14159500,731.0,A,752.0,A,1050.0,A,38.0,A,11.9,A,6.0,P,1.79,P,0.36,P
2022-04-02 00:00:00+00:00,7.5,A,14159500,733.0,A,754.0,A,1050.0,A,37.0,A,11.9,A,6.1,P,2.03,P,0.35,P
2022-04-03 00:00:00+00:00,7.8,A,14159500,729.0,A,752.0,A,1050.0,A,37.0,A,11.8,A,5.8,P,1.91,P,0.35,P
2022-04-04 00:00:00+00:00,8.2,A,14159500,726.0,A,749.0,A,1030.0,A,37.0,A,11.6,A,6.1,P,1.91,P,0.34,P
2022-04-05 00:00:00+00:00,7.9,A,14159500,737.0,A,753.0,A,1020.0,A,37.0,A,11.8,A,5.8,P,1.63,P,0.35,P
2022-04-06 00:00:00+00:00,7.8,A,14159500,737.0,A,751.0,A,1030.0,A,37.0,A,11.8,A,5.8,P,1.66,P,0.37,P
2022-04-07 00:00:00+00:00,7.9,A,14159500,733.0,A,750.0,A,969.0,A,37.0,A,11.7,A,5.9,P,1.64,P,0.37,P
2022-04-08 00:00:00+00:00,7.4,A,14159500,736.0,A,749.0,A,936.0,A,38.0,A,11.8,A,6.5,P,1.58,P,0.38,P
2022-04-09 00:00:00+00:00,7.1,A,14159500,737.0,A,748.0,A,971.0,A,37.0,A,11.9,A,6.6,P,1.53,P,0.37,P
2022-04-10 00:00:00+00:00,6.9,A,14159500,729.0,A,743.0,A,980.0,A,38.0,A,11.8,A,6.7,P,1.59,P,0.39,P
2022-04-11 00:00:00+00:00,6.8,A,14159500,720.0,A,738.0,A,977.0,A,37.0,A,11.8,A,6.9,P,1.64,P,0.41,P
2022-04-12 00:00:00+00:00,6.6,A,14159500,729.0,A,738.0,A,977.0,A,38.0,A,11.9,A,6.7,P,1.63,P,0.42,P
2022-04-13 00:00:00+00:00,6.3,A,14159500,727.0,A,738.0,A,977.0,A,38.0,A,11.9,A,6.9,P,1.41,P,0.43,P
2022-04-14 00:00:00+00:00,6.1,A,14159500,727.0,A,741.0,A,991.0,A,39.0,A,11.9,A,6.9,P,1.14,P,0.41,P
2022-04-15 00:00:00+00:00,6.2,A,14159500,728.0,A,742.0,A,986.0,A,38.0,A,12.0,A,6.6,P,1.08,P,0.42,P
2022-04-16 00:00:00+00:00,6.1,A,14159500,728.0,A,740.0,A,955.0,A,38.0,A,11.9,A,6.6,P,1.22,P,0.43,P
2022-04-17 00:00:00+00:00,6.4,A,14159500,732.0,A,742.0,A,893.0,A,38.0,A,12.0,A,6.3,P,1.47,P,0.43,P
2022-04-18 00:00:00+00:00,6.5,A,14159500,724.0,A,740.0,A,874.0,A,38.0,A,11.9,A,6.3,P,1.49,P,0.44,P
2022-04-19 00:00:00+00:00,6.4,A,14159500,725.0,A,740.0,A,813.0,A,38.0,A,12.0,A,6.4,P,1.45,P,0.44,P
2022-04-20 00:00:00+00:00,6.3,A,14159500,721.0,A,738.0,A,853.0,A,38.0,A,12.0,A,6.3,P,1.53,P,0.44,P
2022-04-21 00:00:00+00:00,6.2,A,14159500,723.0,A,739.0,A,851.0,A,38.0,A,12.0,A,6.5,P,1.41,P,0.45,P
2022-04-22 00:00:00+00:00,6.3,A,14159500,731.0,A,751.0,A,836.0,A,38.0,A,12.2,A,6.5,P,1.34,P,0.46,P
2022-04-23 00:00:00+00:00,6.4,A,14159500,735.0,A,764.0,A,837.0,A,38.0,A,12.4,A,6.5,P,1.34,P,0.44,P
2022-04-24 00:00:00+00:00,6.8,A,14159500,732.0,A,766.0,A,1040.0,A,38.0,A,12.3,A,6.3,P,1.21,P,0.42,P
2022-04-25 00:00:00+00:00,6.8,A,14159500,731.0,A,770.0,A,1190.0,A,39.0,A,12.3,A,6.4,P,1.37,P,0.42,P
2022-04-26 00:00:00+00:00,6.9,A,14159500,731.0,A,775.0,A,1260.0,A,39.0,A,12.4,A,6.6,P,1.33,P,0.44,P
2022-04-27 00:00:00+00:00,7.1,A,14159500,730.0,A,776.0,A,1230.0,A,39.0,A,12.3,A,6.5,P,1.25,P,0.37,P
2022-04-28 00:00:00+00:00,7.3,A,14159500,730.0,A,774.0,A,1210.0,A,39.0,A,12.3,A,6.5,P,1.22,P,0.38,P
2022-04-29 00:00:00+00:00,7.4,A,14159500,732.0,A,776.0,A,1210.0,A,39.0,A,12.3,A,6.6,P,1.1,P,0.37,P
2022-04-30 00:00:00+00:00,7.5,A,14159500,729.0,A,764.0,A,1490.0,A,38.0,A,12.1,A,6.7,P,1.12,P,0.36,P
2022-05-01 00:00:00+00:00,7.2,A,14159500,728.0,A,756.0,A,1930.0,A,38.0,A,12.0,A,6.8,P,0.96,P,0.36,P
2022-05-02 00:00:00+00:00,7.2,A,14159500,729.0,A,755.0,A,1990.0,A,37.0,A,12.0,A,7.2,P,1.11,P,0.38,P
2022-05-03 00:00:00+00:00,7.1,A,14159500,734.0,A,755.0,A,2090.0,A,37.0,A,12.0,A,7.2,P,1.07,P,0.38,P
2022-05-04 00:00:00+00:00,7.4,A,14159500,728.0,A,755.0,A,2070.0,A,37.0,A,11.9,A,7.2,P,0.96,P,0.38,P
2022-05-05 00:00:00+00:00,7.4,A,14159500,724.0,A,760.0,A,2380.0,A,36.0,A,11.9,A,7.5,P,1.16,P,0.41,P
2022-05-06 00:00:00+00:00,7.4,A,14159500,722.0,A,788.0,A,3520.0,A,36.0,A,12.3,A,7.8,P,1.1,P,0.41,P
2022-05-07 00:00:00+00:00,7.3,A,14159500,727.0,A,794.0,A,3660.0,A,34.0,A,12.5,A,9.1,P,0.9,P,0.39,P
2022-05-08 00:00:00+00:00,6.5,A,14159500,723.0,A,793.0,A,3720.0,A,33.0,A,12.6,A,11.0,P,0.67,P,0.41,P
2022-05-09 00:00:00+00:00,6.4,A,14159500,727.0,A,842.0,A,3230.0,A,32.0,A,13.5,A,12.3,P,0.58,P,0.4,P
2022-05-10 00:00:00+00:00,6.5,A,14159500,732.0,A,867.0,A,2820.0,A,32.0,A,13.9,A,11.7,P,0.55,P,0.41,P
2022-05-11 00:00:00+00:00,6.7,A,14159500,734.0,A,867.0,A,2720.0,A,31.0,A,13.8,A,10.8,P,0.58,P,0.38,P
2022-05-12 00:00:00+00:00,6.8,A,14159500,732.0,A,862.0,A,2590.0,A,31.0,A,13.7,A,10.8,P,0.76,P,0.38,P
2022-05-13 00:00:00+00:00,6.8,A,14159500,732.0,A,861.0,A,2510.0,A,32.0,A,13.7,A,10.4,P,0.71,P,0.39,P
2022-05-14 00:00:00+00:00,7.1,A,14159500,731.0,A,860.0,A,2510.0,A,33.0,A,13.6,A,9.6,P,0.71,P,0.38,P
2022-05-15 00:00:00+00:00,7.7,A,14159500,728.0,A,858.0,A,2570.0,A,33.0,A,13.3,A,9.0,P,0.84,P,0.37,P
2022-05-16 00:00:00+00:00,7.4,A,14159500,731.0,A,816.0,A,2590.0,A,32.0,A,12.8,A,9.8,P,0.8,P,0.36,P
2022-05-17 00:00:00+00:00,7.8,A,14159500,733.0,A,768.0,A,2360.0,A,32.0,A,12.0,A,9.6,P,0.87,P,0.37,P
2022-05-18 00:00:00+00:00,8.1,A,14159500,733.0,A,761.0,A,2080.0,A,32.0,A,11.8,A,9.3,P,0.92,P,0.36,P
2022-05-19 00:00:00+00:00,8.1,A,14159500,734.0,A,761.0,A,2070.0,A,32.0,A,11.8,A,8.9,P,1.04,P,0.36,P
2022-05-20 00:00:00+00:00,7.9,A,14159500,733.0,A,758.0,A,2060.0,A,31.0,A,11.9,A,9.1,P,0.87,P,0.36,P
2022-05-21 00:00:00+00:00,8.0,A,14159500,731.0,A,767.0,A,1840.0,A,32.0,A,12.0,A,8.6,P,0.68,P,0.33,P
2022-05-22 00:00:00+00:00,8.6,A,14159500,733.0,A,775.0,A,1200.0,A,32.0,A,11.9,A,7.9,P,0.81,P,0.29,P
2022-05-23 00:00:00+00:00,8.7,A,14159500,732.0,A,773.0,A,1160.0,A,31.0,A,11.9,A,7.8,P,0.79,P,0.27,P
2022-05-24 00:00:00+00:00,9.3,A,14159500,730.0,A,774.0,A,1060.0,A,32.0,A,11.7,A,7.2,P,0.76,P,0.24,P
2022-05-25 00:00:00+00:00,9.6,A,14159500,728.0,A,774.0,A,1090.0,A,32.0,"A, [4]",11.7,"A, [4]",6.9,"P, [4]",0.72,P,0.17,"P, [4]"
2022-05-26 00:00:00+00:00,10.2,A,14159500,726.0,A,776.0,A,1040.0,A,32.0,A,11.5,A,6.5,P,1.11,P,0.28,P
2022-05-27 00:00:00+00:00,9.6,A,14159500,728.0,A,768.0,A,633.0,A,32.0,A,11.6,A,7.0,P,1.37,P,0.32,P
2022-05-28 00:00:00+00:00,9.6,A,14159500,723.0,A,756.0,A,492.0,A,32.0,A,11.4,A,7.1,P,1.49,P,0.33,P
2022-05-29 00:00:00+00:00,9.3,A,14159500,729.0,A,757.0,A,455.0,A,32.0,A,11.5,A,8.2,P,1.46,P,0.38,P
2022-05-30 00:00:00+00:00,8.7,A,14159500,732.0,A,757.0,A,458.0,A,32.0,A,11.6,A,8.0,P,1.42,P,0.39,P
2022-05-31 00:00:00+00:00,8.8,A,14159500,730.0,A,756.0,A,436.0,A,32.0,A,11.6,A,7.9,P,1.28,P,0.41,P
2022-06-01 00:00:00+00:00,8.7,A,14159500,728.0,A,754.0,A,417.0,A,33.0,A,11.6,A,8.1,P,1.41,P,0.41,P
2022-06-02 00:00:00+00:00,8.8,A,14159500,725.0,A,753.0,A,412.0,A,32.0,A,11.6,A,8.2,P,1.52,P,0.41,P
2022-06-03 00:00:00+00:00,8.7,A,14159500,724.0,A,751.0,A,458.0,A,32.0,A,11.5,A,8.5,P,1.67,P,0.41,P
2022-06-04 00:00:00+00:00,8.7,A,14159500,723.0,A,749.0,A,432.0,A,32.0,A,11.5,A,8.6,P,1.53,P,0.42,P
2022-06-05 00:00:00+00:00,8.8,A,14159500,724.0,A,750.0,A,430.0,A,32.0,A,11.5,A,8.7,P,1.49,P,0.4,P
2022-06-06 00:00:00+00:00,8.7,A,14159500,731.0,A,754.0,A,431.0,A,33.0,A,11.6,A,8.9,P,1.34,P,0.42,P
2022-06-07 00:00:00+00:00,8.8,A,14159500,728.0,A,748.0,A,381.0,A,33.0,A,11.4,A,8.7,P,1.14,P,0.39,P
2022-06-08 00:00:00+00:00,8.8,A,14159500,728.0,A,744.0,A,319.0,A,33.0,A,11.3,A,8.7,P,1.12,P,0.39,P
2022-06-09 00:00:00+00:00,11.4,A,14159500,728.0,A,750.0,A,315.0,A,30.0,A,10.9,A,7.2,P,1.3,P,0.16,P
2022-06-10 00:00:00+00:00,11.3,A,14159500,728.0,A,750.0,A,317.0,A,30.0,A,10.9,A,7.7,P,1.57,P,0.24,P
2022-06-11 00:00:00+00:00,11.1,A,14159500,727.0,A,747.0,A,330.0,A,29.0,A,10.9,A,10.4,P,1.52,P,0.24,P
2022-06-12 00:00:00+00:00,10.8,A,14159500,725.0,A,746.0,A,339.0,A,29.0,A,10.9,A,9.5,P,1.2,P,0.25,P
2022-06-13 00:00:00+00:00,10.6,A,14159500,733.0,A,748.0,A,345.0,A,30.0,A,11.0,A,8.7,P,1.22,P,0.32,P
2022-06-14 00:00:00+00:00,10.4,A,14159500,733.0,A,747.0,A,349.0,A,30.0,A,11.0,A,8.5,P,1.13,P,0.35,P
2022-06-15 00:00:00+00:00,10.4,A,14159500,727.0,A,745.0,A,351.0,A,31.0,A,11.0,A,8.5,P,1.13,P,0.36,P
2022-06-16 00:00:00+00:00,10.0,A,14159500,725.0,A,745.0,A,353.0,A,31.0,A,11.1,A,9.3,P,1.24,P,0.35,P
2022-06-17 00:00:00+00:00,9.9,A,14159500,724.0,A,743.0,A,356.0,A,30.0,A,11.1,A,9.6,P,1.46,P,0.39,P
2022-06-18 00:00:00+00:00,9.8,A,14159500,729.0,A,744.0,A,357.0,A,30.0,A,11.1,A,10.0,P,1.29,P,0.38,P
2022-06-19 00:00:00+00:00,9.7,A,14159500,733.0,A,746.0,A,358.0,A,30.0,A,11.2,A,10.2,P,1.43,P,0.41,P
2022-06-20 00:00:00+00:00,9.9,A,14159500,734.0,A,749.0,A,362.0,A,30.0,A,11.2,A,10.2,P,1.62,P,0.41,P
2022-06-21 00:00:00+00:00,11.6,A,14159500,733.0,A,756.0,A,335.0,A,30.0,A,10.9,A,8.9,P,1.67,P,0.33,P
2022-06-22 00:00:00+00:00,12.5,A,14159500,730.0,A,758.0,A,318.0,A,30.0,A,10.8,A,8.4,P,1.62,P,0.35,P
2022-06-23 00:00:00+00:00,12.6,A,14159500,729.0,A,759.0,A,306.0,A,30.0,A,10.8,A,8.5,P,2.41,P,0.44,P
2022-06-24 00:00:00+00:00,13.2,A,14159500,729.0,A,758.0,A,304.0,A,30.0,A,10.6,A,8.1,P,1.62,P,0.41,P
2022-06-25 00:00:00+00:00,13.6,A,14159500,728.0,A,757.0,A,306.0,A,30.0,A,10.5,A,7.9,P,1.37,P,0.35,P
2022-06-26 00:00:00+00:00,14.0,A,14159500,728.0,A,758.0,A,309.0,A,30.0,A,10.4,A,7.7,P,1.23,P,0.35,P
2022-06-27 00:00:00+00:00,14.0,A,14159500,728.0,A,760.0,A,310.0,A,31.0,A,10.5,A,7.8,P,1.28,P,0.38,P
2022-06-28 00:00:00+00:00,13.8,A,14159500,731.0,A,764.0,A,342.0,A,31.0,A,10.6,A,7.8,P,1.31,P,0.49,P
2022-06-29 00:00:00+00:00,14.2,A,14159500,731.0,A,760.0,A,306.0,A,31.0,A,10.5,A,7.5,P,1.27,P,0.54,P
2022-06-30 00:00:00+00:00,14.6,A,14159500,729.0,A,758.0,A,310.0,A,31.0,A,10.4,A,7.2,P,1.23,P,0.65,P
2022-07-01 00:00:00+00:00,14.7,A,14159500,729.0,A,759.0,A,305.0,A,31.0,A,10.5,A,7.4,P,1.26,P,0.82,P
2022-07-02 00:00:00+00:00,14.7,A,14159500,726.0,A,759.0,A,304.0,A,32.0,A,10.5,A,7.4,P,1.39,P,1.08,P
2022-07-03 00:00:00+00:00,14.3,A,14159500,726.0,A,762.0,A,305.0,A,32.0,A,10.8,A,7.8,P,1.68,P,1.45,P
2022-07-04 00:00:00+00:00,14.4,A,14159500,726.0,A,761.0,A,307.0,A,32.0,A,10.8,A,7.7,P,1.83,P,1.48,P
2022-07-05 00:00:00+00:00,14.7,A,14159500,726.0,A,757.0,A,307.0,A,33.0,A,10.6,A,7.7,P,1.9,P,1.33,P
2022-07-06 00:00:00+00:00,14.4,A,14159500,727.0,A,762.0,A,308.0,A,33.0,A,10.9,A,7.8,P,2.22,P,1.46,P
2022-07-07 00:00:00+00:00,14.2,A,14159500,729.0,A,764.0,A,309.0,A,34.0,A,11.0,A,7.9,P,2.51,P,1.25,P
2022-07-08 00:00:00+00:00,15.3,A,14159500,731.0,A,759.0,A,309.0,A,34.0,A,10.5,A,7.1,P,2.35,P,0.73,P
2022-07-09 00:00:00+00:00,15.4,A,14159500,732.0,A,759.0,A,309.0,A,34.0,A,10.4,A,7.0,P,2.95,P,0.48,P
2022-07-10 00:00:00+00:00,15.5,A,14159500,734.0,A,763.0,A,311.0,A,34.0,A,10.5,A,7.0,P,4.19,P,0.45,P
2022-07-11 00:00:00+00:00,16.0,A,14159500,728.0,A,758.0,A,310.0,A,34.0,A,10.2,A,6.7,P,4.18,P,0.4,P
2022-07-12 00:00:00+00:00,16.1,A,14159500,725.0,A,756.0,A,304.0,A,34.0,A,10.1,A,6.7,P,4.2,P,0.39,P
2022-07-13 00:00:00+00:00,15.7,A,14159500,728.0,A,763.0,A,304.0,A,34.0,A,10.5,A,6.8,P,4.08,P,0.4,P
2022-07-14 00:00:00+00:00,16.0,A,14159500,728.0,A,760.0,A,304.0,A,34.0,A,10.3,A,6.7,P,3.66,P,0.36,P
2022-07-15 00:00:00+00:00,15.8,A,14159500,730.0,A,763.0,A,305.0,A,34.0,A,10.5,A,6.7,P,3.39,P,0.37,P
2022-07-16 00:00:00+00:00,16.2,A,14159500,729.0,A,759.0,A,305.0,A,34.0,A,10.2,A,6.4,P,2.44,P,0.34,P
2022-07-17 00:00:00+00:00,15.8,A,14159500,728.0,A,764.0,A,304.0,A,35.0,A,10.6,A,6.5,P,2.78,P,0.36,P
2022-07-18 00:00:00+00:00,15.3,A,14159500,729.0,A,755.0,A,304.0,A,34.0,A,10.2,A,7.0,P,1.67,P,0.31,P
2022-07-19 00:00:00+00:00,14.7,A,14159500,728.0,A,753.0,A,306.0,A,33.0,A,10.2,A,7.7,P,1.51,P,0.33,P
2022-07-20 00:00:00+00:00,14.8,A,14159500,729.0,A,752.0,A,309.0,A,33.0,A,10.1,A,7.6,P,1.41,P,0.32,P
2022-07-21 00:00:00+00:00,14.8,A,14159500,729.0,A,752.0,A,308.0,A,33.0,A,10.1,A,7.5,P,1.17,P,0.32,P
