datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd
2021-10-01 00:00:00+00:00,16.0,A,14145500,,,,,426.0,A
2021-10-02 00:00:00+00:00,16.1,A,14145500,,,,,426.0,A
2021-10-03 00:00:00+00:00,16.1,A,14145500,,,,,427.0,A
2021-10-04 00:00:00+00:00,16.1,A,14145500,,,,,429.0,A
2021-10-05 00:00:00+00:00,15.8,A,14145500,,,,,429.0,A
2021-10-06 00:00:00+00:00,16.0,A,14145500,,,,,428.0,A
2021-10-07 00:00:00+00:00,16.0,A,14145500,,,,,636.0,A
2021-10-08 00:00:00+00:00,16.3,A,14145500,,,,,830.0,A
2021-10-09 00:00:00+00:00,16.1,A,14145500,,,,,829.0,A
2021-10-10 00:00:00+00:00,16.0,A,14145500,,,,,827.0,A
2021-10-11 00:00:00+00:00,15.9,A,14145500,,,,,829.0,A
2021-10-12 00:00:00+00:00,15.7,A,14145500,,,,,825.0,A
2021-10-13 00:00:00+00:00,15.5,A,14145500,,,,,821.0,A
2021-10-14 00:00:00+00:00,15.4,A,14145500,,,,,819.0,A
2021-10-15 00:00:00+00:00,15.3,A,14145500,,,,,818.0,A
2021-10-16 00:00:00+00:00,15.2,A,14145500,,,,,823.0,A
2021-10-17 00:00:00+00:00,15.1,A,14145500,,,,,846.0,A
2021-10-18 00:00:00+00:00,15.0,A,14145500,,,,,845.0,A
2021-10-19 00:00:00+00:00,14.9,A,14145500,,,,,844.0,A
2021-10-20 00:00:00+00:00,14.8,A,14145500,,,,,802.0,A
2021-10-21 00:00:00+00:00,14.8,A,14145500,,,,,785.0,A
2021-10-22 00:00:00+00:00,14.7,A,14145500,,,,,784.0,A
2021-10-23 00:00:00+00:00,14.5,A,14145500,,,,,803.0,A
2021-10-24 00:00:00+00:00,14.3,A,14145500,,,,,831.0,A
2021-10-25 00:00:00+00:00,14.2,A,14145500,,,,,829.0,A
2021-10-26 00:00:00+00:00,14.0,A,14145500,,,,,827.0,A
2021-10-27 00:00:00+00:00,13.9,A,14145500,,,,,828.0,A
2021-10-28 00:00:00+00:00,14.0,A,14145500,,,,,810.0,A
2021-10-29 00:00:00+00:00,13.9,A,14145500,,,,,848.0,A
2021-10-30 00:00:00+00:00,13.8,A,14145500,,,,,842.0,A
2021-10-31 00:00:00+00:00,13.8,A,14145500,,,,,841.0,A
2021-11-01 00:00:00+00:00,13.6,A,14145500,,,,,847.0,A
2021-11-02 00:00:00+00:00,13.5,A,14145500,,,,,856.0,A
2021-11-03 00:00:00+00:00,13.5,A,14145500,,,,,837.0,A
2021-11-04 00:00:00+00:00,13.4,A,14145500,,,,,839.0,A
