datetime,00060_Mean,00060_Mean_cd,site_no,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
1992-10-01 00:00:00+00:00,167.0,A,06324500,,,,
1992-10-02 00:00:00+00:00,160.0,A,06324500,,,,
1992-10-03 00:00:00+00:00,153.0,A,06324500,,,,
1992-10-04 00:00:00+00:00,146.0,A,06324500,,,,
1992-10-05 00:00:00+00:00,140.0,A,06324500,,,,
1992-10-06 00:00:00+00:00,140.0,A,06324500,,,,
1992-10-07 00:00:00+00:00,129.0,A,06324500,,,,
1992-10-08 00:00:00+00:00,122.0,A,06324500,,,,
1992-10-09 00:00:00+00:00,130.0,A,06324500,,,,
1992-10-10 00:00:00+00:00,146.0,A,06324500,,,,
1992-10-11 00:00:00+00:00,153.0,A,06324500,,,,
1992-10-12 00:00:00+00:00,160.0,A,06324500,,,,
1992-10-13 00:00:00+00:00,179.0,A,06324500,,,,
1992-10-14 00:00:00+00:00,200.0,A,06324500,,,,
1992-10-15 00:00:00+00:00,208.0,A,06324500,,,,
1992-10-16 00:00:00+00:00,212.0,A,06324500,,,,
1992-10-17 00:00:00+00:00,224.0,A,06324500,,,,
1992-10-18 00:00:00+00:00,226.0,A,06324500,,,,
1992-10-19 00:00:00+00:00,227.0,A,06324500,,,,
1992-10-20 00:00:00+00:00,216.0,A,06324500,,,,
1992-10-21 00:00:00+00:00,225.0,A,06324500,,,,
1992-10-22 00:00:00+00:00,236.0,A,06324500,,,,
1992-10-23 00:00:00+00:00,232.0,A,06324500,,,,
1992-10-24 00:00:00+00:00,231.0,A,06324500,,,,
1992-10-25 00:00:00+00:00,229.0,A,06324500,,,,
1992-10-26 00:00:00+00:00,223.0,A,06324500,,,,
1992-10-27 00:00:00+00:00,223.0,A,06324500,,,,
1992-10-28 00:00:00+00:00,223.0,A,06324500,,,,
1992-10-29 00:00:00+00:00,229.0,A,06324500,,,,
1992-10-30 00:00:00+00:00,236.0,A,06324500,,,,
1992-10-31 00:00:00+00:00,232.0,A,06324500,,,,
1992-11-01 00:00:00+00:00,239.0,A,06324500,,,,
1992-11-02 00:00:00+00:00,242.0,A,06324500,,,,
1992-11-03 00:00:00+00:00,249.0,A,06324500,,,,
