datetime,00060_Mean,00060_Mean_cd,site_no,00065_Mean,00065_Mean_cd,30208_m^3/s_Mean,30208_m^3/s_Mean_cd,99065_meters_Mean,99065_meters_Mean_cd
2023-10-28 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.28,P,-999999.0,"P, Ice",0.998,P
2023-10-29 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.43,P,-999999.0,"P, Ice",1.045,P
2023-10-30 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.34,P,-999999.0,"P, Ice",1.019,P
2023-10-31 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.31,P,-999999.0,"P, Ice",1.01,P
2023-11-01 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.26,P,-999999.0,"P, Ice",0.995,P
2023-11-02 00:00:00+00:00,47.5,P,12306500,3.29,P,1.35,P,1.004,P
2023-11-03 00:00:00+00:00,51.3,P,12306500,3.32,P,1.45,P,1.011,P
2023-11-04 00:00:00+00:00,61.9,P,12306500,3.38,P,1.75,P,1.029,P
2023-11-05 00:00:00+00:00,93.5,P,12306500,3.52,P,2.65,P,1.074,P
2023-11-06 00:00:00+00:00,92.3,P,12306500,3.52,P,2.61,P,1.073,P
2023-11-07 00:00:00+00:00,87.5,P,12306500,3.5,P,2.48,P,1.067,P
2023-11-08 00:00:00+00:00,88.0,P,12306500,3.5,P,2.49,P,1.068,P
2023-11-09 00:00:00+00:00,75.8,P,12306500,3.45,P,2.15,P,1.05,P
2023-11-10 00:00:00+00:00,71.5,P,12306500,3.43,P,2.02,P,1.044,P
2023-11-11 00:00:00+00:00,71.2,P,12306500,3.42,P,2.02,P,1.044,P
2023-11-12 00:00:00+00:00,73.8,P,12306500,3.44,P,2.09,P,1.047,P
2023-11-13 00:00:00+00:00,73.1,P,12306500,3.43,P,2.07,P,1.046,P
2023-11-14 00:00:00+00:00,74.5,P,12306500,3.44,P,2.11,P,1.049,P
2023-11-15 00:00:00+00:00,67.8,P,12306500,3.41,P,1.92,P,1.038,P
2023-11-16 00:00:00+00:00,73.0,P,12306500,3.43,P,2.07,P,1.046,P
2023-11-17 00:00:00+00:00,67.8,P,12306500,3.41,P,1.92,P,1.038,P
2023-11-18 00:00:00+00:00,62.1,P,12306500,3.38,P,1.76,P,1.029,P
2023-11-19 00:00:00+00:00,63.4,P,12306500,3.38,P,1.8,P,1.031,P
2023-11-20 00:00:00+00:00,69.6,P,12306500,3.42,P,1.97,P,1.041,P
2023-11-21 00:00:00+00:00,64.3,P,12306500,3.39,P,1.82,P,1.033,P
2023-11-22 00:00:00+00:00,65.4,P,12306500,3.39,P,1.85,P,1.035,P
2023-11-23 00:00:00+00:00,65.2,P,12306500,3.39,P,1.85,P,1.034,P
2023-11-24 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.39,P,-999999.0,"P, Ice",1.032,P
2023-11-25 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.74,P,-999999.0,"P, Ice",1.141,P
2023-11-26 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.65,P,-999999.0,"P, Ice",1.112,P
2023-11-27 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.37,P,-999999.0,"P, Ice",1.026,P
2023-11-28 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.52,P,-999999.0,"P, Ice",1.073,P
2023-11-29 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.46,P,-999999.0,"P, Ice",1.053,P
2023-11-30 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.35,P,-999999.0,"P, Ice",1.02,P
2023-12-01 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.34,P,-999999.0,"P, Ice",1.018,P
2023-12-02 00:00:00+00:00,-999999.0,"P, Ice",12306500,3.35,P,-999999.0,"P, Ice",1.02,P
2023-12-07 00:00:00+00:00,831.0,P,12306500,4.9,P,23.5,P,1.494,P
2023-12-08 00:00:00+00:00,528.0,P,12306500,4.51,P,15.0,P,1.374,P
2023-12-09 00:00:00+00:00,399.0,P,12306500,4.31,P,11.3,P,1.313,P
2023-12-10 00:00:00+00:00,361.0,P,12306500,4.24,P,10.2,P,1.293,P
2023-12-11 00:00:00+00:00,321.0,P,12306500,4.17,P,9.09,P,1.272,P
2023-12-12 00:00:00+00:00,291.0,P,12306500,4.12,P,8.24,P,1.255,P
2023-12-13 00:00:00+00:00,257.0,P,12306500,4.05,P,7.29,P,1.235,P
2023-12-14 00:00:00+00:00,238.0,P,12306500,4.01,P,6.74,P,1.222,P
2023-12-15 00:00:00+00:00,229.0,P,12306500,3.99,P,6.5,P,1.216,P
2023-12-16 00:00:00+00:00,214.0,P,12306500,3.94,P,6.06,P,1.202,P
2023-12-17 00:00:00+00:00,203.0,P,12306500,3.91,P,5.76,P,1.193,P
