datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00300_Mean,00300_Mean_cd
2023-10-01 00:00:00+00:00,13.6,A,14187500,2450.0,P,10.3,P
2023-10-02 00:00:00+00:00,13.7,A,14187500,2310.0,P,10.4,P
2023-10-03 00:00:00+00:00,14.4,A,14187500,2300.0,P,10.3,P
2023-10-04 00:00:00+00:00,14.6,A,14187500,2300.0,P,10.3,P
2023-10-05 00:00:00+00:00,14.9,A,14187500,2300.0,P,10.2,P
2023-10-06 00:00:00+00:00,14.7,A,14187500,2350.0,P,10.2,P
2023-10-07 00:00:00+00:00,14.3,A,14187500,2480.0,P,10.3,P
2023-10-08 00:00:00+00:00,14.5,A,14187500,2470.0,P,10.2,P
2023-10-09 00:00:00+00:00,14.6,A,14187500,2480.0,P,10.0,P
2023-10-10 00:00:00+00:00,15.1,A,14187500,2520.0,P,9.9,P
2023-10-11 00:00:00+00:00,15.1,A,14187500,2940.0,P,9.9,P
2023-10-12 00:00:00+00:00,16.1,A,14187500,3390.0,P,9.8,P
2023-10-13 00:00:00+00:00,16.3,A,14187500,3400.0,P,9.6,P
2023-10-14 00:00:00+00:00,16.0,A,14187500,3300.0,P,9.7,P
2023-10-15 00:00:00+00:00,16.3,A,14187500,3140.0,P,9.7,P
2023-10-16 00:00:00+00:00,16.4,A,14187500,3110.0,P,9.6,P
2023-10-17 00:00:00+00:00,16.5,A,14187500,3130.0,P,9.7,P
2023-10-18 00:00:00+00:00,16.4,A,14187500,3080.0,P,9.7,P
2023-10-19 00:00:00+00:00,16.4,A,14187500,3050.0,P,9.7,P
2023-10-20 00:00:00+00:00,16.4,A,14187500,3010.0,P,9.6,P
2023-10-21 00:00:00+00:00,16.6,A,14187500,3010.0,P,9.6,P
2023-10-22 00:00:00+00:00,16.7,A,14187500,2990.0,P,9.6,P
2023-10-23 00:00:00+00:00,16.4,A,14187500,2730.0,P,9.7,P
2023-10-24 00:00:00+00:00,15.8,A,14187500,2210.0,P,9.8,P
2023-10-25 00:00:00+00:00,15.2,P,14187500,2090.0,P,9.9,P
2023-10-26 00:00:00+00:00,14.8,P,14187500,1950.0,P,10.1,P
2023-10-27 00:00:00+00:00,13.8,P,14187500,1710.0,P,10.2,P
2023-10-28 00:00:00+00:00,13.0,P,14187500,1950.0,P,10.5,P
2023-10-29 00:00:00+00:00,12.8,P,14187500,3050.0,P,10.6,P
2023-10-30 00:00:00+00:00,12.6,P,14187500,2750.0,P,10.6,P
2023-10-31 00:00:00+00:00,12.4,P,14187500,2180.0,P,10.6,P
2023-11-01 00:00:00+00:00,12.5,P,14187500,1850.0,P,10.5,P
2023-11-02 00:00:00+00:00,13.0,P,14187500,1750.0,P,10.4,P
2023-11-03 00:00:00+00:00,12.9,P,14187500,1820.0,P,10.4,P
2023-11-04 00:00:00+00:00,13.0,P,14187500,1970.0,P,10.3,P
2023-11-05 00:00:00+00:00,12.0,P,14187500,4830.0,P,10.7,P
2023-11-06 00:00:00+00:00,11.6,P,14187500,4060.0,P,10.6,P
2023-11-07 00:00:00+00:00,11.1,P,14187500,5800.0,P,11.1,P
2023-11-08 00:00:00+00:00,10.7,P,14187500,4670.0,P,11.3,P
2023-11-09 00:00:00+00:00,10.2,P,14187500,3010.0,P,11.1,P
2023-11-10 00:00:00+00:00,10.2,P,14187500,2510.0,P,11.1,P
2023-11-11 00:00:00+00:00,10.0,P,14187500,1950.0,P,11.2,P
2023-11-12 00:00:00+00:00,10.0,P,14187500,1970.0,P,11.1,P
2023-11-13 00:00:00+00:00,9.9,P,14187500,2110.0,P,11.1,P
2023-11-14 00:00:00+00:00,9.3,P,14187500,1930.0,P,11.3,P
2023-11-15 00:00:00+00:00,9.6,P,14187500,1700.0,P,11.2,P
2023-11-16 00:00:00+00:00,9.5,P,14187500,1450.0,P,11.2,P
2023-11-17 00:00:00+00:00,9.3,P,14187500,1330.0,P,11.3,P
2023-11-18 00:00:00+00:00,9.2,P,14187500,1290.0,P,11.2,P
2023-11-19 00:00:00+00:00,9.0,P,14187500,1340.0,P,11.4,P
2023-11-20 00:00:00+00:00,8.3,P,14187500,1330.0,P,11.7,P
2023-11-21 00:00:00+00:00,8.4,P,14187500,1310.0,P,11.6,P
2023-11-22 00:00:00+00:00,8.9,P,14187500,1310.0,P,11.5,P
2023-11-23 00:00:00+00:00,8.5,P,14187500,1290.0,P,11.5,P
2023-11-24 00:00:00+00:00,7.9,P,14187500,1290.0,P,11.7,P
2023-11-25 00:00:00+00:00,7.1,P,14187500,1270.0,P,12.0,P
2023-11-26 00:00:00+00:00,6.7,P,14187500,1240.0,P,12.0,P
2023-11-27 00:00:00+00:00,6.5,P,14187500,1240.0,P,12.1,P
2023-11-28 00:00:00+00:00,6.4,P,14187500,1210.0,P,12.1,P
2023-11-29 00:00:00+00:00,6.3,P,14187500,1190.0,P,12.1,P
2023-11-30 00:00:00+00:00,6.6,P,14187500,1200.0,P,12.0,P
2023-12-01 00:00:00+00:00,6.8,P,14187500,1320.0,P,11.9,P
2023-12-02 00:00:00+00:00,7.2,P,14187500,1590.0,P,11.9,P
2023-12-03 00:00:00+00:00,8.2,P,14187500,3940.0,P,11.5,P
2023-12-04 00:00:00+00:00,8.5,P,14187500,8030.0,P,11.8,"P, [4]"
2023-12-05 00:00:00+00:00,8.7,P,14187500,7250.0,P,11.9,"P, [4]"
2023-12-06 00:00:00+00:00,8.7,P,14187500,6870.0,P,11.8,"P, [4]"
2023-12-07 00:00:00+00:00,8.2,P,14187500,7430.0,P,11.9,P
2023-12-08 00:00:00+00:00,8.0,P,14187500,8060.0,P,12.1,P
2023-12-09 00:00:00+00:00,7.4,P,14187500,7810.0,P,12.4,P
2023-12-10 00:00:00+00:00,7.7,P,14187500,8280.0,P,12.4,P
2023-12-11 00:00:00+00:00,8.4,P,14187500,10300.0,P,12.2,P
2023-12-12 00:00:00+00:00,8.4,P,14187500,9390.0,P,12.3,P
2023-12-13 00:00:00+00:00,7.9,P,14187500,8730.0,P,12.4,P
2023-12-14 00:00:00+00:00,7.8,P,14187500,7060.0,P,12.3,P
2023-12-15 00:00:00+00:00,7.5,P,14187500,5420.0,P,12.2,P
2023-12-16 00:00:00+00:00,7.4,P,14187500,3070.0,P,12.0,P
2023-12-17 00:00:00+00:00,6.9,P,14187500,1670.0,P,12.0,P
2023-12-18 00:00:00+00:00,7.0,"P, [4]",14187500,,,11.8,"P, [4]"
