datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00065_Mean,00065_Mean_cd
2023-10-01 00:00:00+00:00,14.0,P,12447200,886.0,P,3.23,P
2023-10-02 00:00:00+00:00,14.2,P,12447200,925.0,P,3.28,P
2023-10-03 00:00:00+00:00,14.9,P,12447200,935.0,P,3.29,P
2023-10-04 00:00:00+00:00,15.1,P,12447200,931.0,P,3.29,P
2023-10-05 00:00:00+00:00,15.6,P,12447200,914.0,P,3.27,P
2023-10-06 00:00:00+00:00,16.0,P,12447200,868.0,P,3.22,P
2023-10-07 00:00:00+00:00,15.9,P,12447200,834.0,P,3.18,P
2023-10-08 00:00:00+00:00,16.0,P,12447200,820.0,P,3.16,P
2023-10-09 00:00:00+00:00,16.0,P,12447200,807.0,P,3.15,P
2023-10-10 00:00:00+00:00,15.5,P,12447200,798.0,P,3.14,P
2023-10-11 00:00:00+00:00,15.1,P,12447200,793.0,P,3.13,P
2023-10-12 00:00:00+00:00,14.4,P,12447200,809.0,P,3.15,P
2023-10-13 00:00:00+00:00,13.9,P,12447200,818.0,P,3.16,P
2023-10-14 00:00:00+00:00,14.1,P,12447200,835.0,P,3.18,P
2023-10-15 00:00:00+00:00,13.8,P,12447200,853.0,P,3.2,P
2023-10-16 00:00:00+00:00,13.7,P,12447200,868.0,P,3.22,P
2023-10-17 00:00:00+00:00,13.4,P,12447200,872.0,P,3.22,P
2023-10-18 00:00:00+00:00,13.5,P,12447200,872.0,P,3.22,P
2023-10-19 00:00:00+00:00,13.3,P,12447200,872.0,P,3.22,P
2023-10-20 00:00:00+00:00,13.4,P,12447200,872.0,P,3.22,P
2023-10-21 00:00:00+00:00,13.4,P,12447200,915.0,P,3.27,P
2023-10-22 00:00:00+00:00,13.0,P,12447200,976.0,P,3.33,P
2023-10-23 00:00:00+00:00,11.9,P,12447200,999.0,P,3.36,P
2023-10-24 00:00:00+00:00,11.0,P,12447200,1000.0,P,3.36,P
2023-10-25 00:00:00+00:00,9.8,P,12447200,1000.0,P,3.36,P
2023-10-26 00:00:00+00:00,8.6,P,12447200,983.0,P,3.34,P
2023-10-27 00:00:00+00:00,7.6,P,12447200,992.0,P,3.35,P
2023-10-28 00:00:00+00:00,6.3,P,12447200,993.0,P,3.35,P
2023-10-29 00:00:00+00:00,5.5,P,12447200,984.0,P,3.34,P
2023-10-30 00:00:00+00:00,5.0,P,12447200,970.0,P,3.33,P
2023-10-31 00:00:00+00:00,4.7,P,12447200,948.0,P,3.3,P
2023-11-01 00:00:00+00:00,4.7,P,12447200,928.0,P,3.28,P
2023-11-02 00:00:00+00:00,5.6,P,12447200,926.0,P,3.28,P
2023-11-03 00:00:00+00:00,6.3,P,12447200,903.0,P,3.25,P
2023-11-04 00:00:00+00:00,6.8,P,12447200,891.0,P,3.24,P
2023-11-05 00:00:00+00:00,7.4,P,12447200,913.0,P,3.27,P
2023-11-06 00:00:00+00:00,7.7,P,12447200,1040.0,P,3.4,P
2023-11-07 00:00:00+00:00,7.9,P,12447200,1250.0,P,3.61,P
2023-11-08 00:00:00+00:00,7.5,P,12447200,1440.0,P,3.8,P
2023-11-09 00:00:00+00:00,6.7,P,12447200,1370.0,P,3.73,P
2023-11-10 00:00:00+00:00,6.5,P,12447200,1320.0,P,3.68,P
2023-11-11 00:00:00+00:00,6.6,P,12447200,1290.0,P,3.65,P
2023-11-12 00:00:00+00:00,6.3,P,12447200,1250.0,P,3.61,P
2023-11-13 00:00:00+00:00,6.1,P,12447200,1210.0,P,3.58,P
