datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_tdg_Mean,00047_tdg_Mean_cd,00060_Mean,00060_Mean_cd
2023-11-19 00:00:00+00:00,9.6,P,14150000,756.0,P,834.0,P,2710.0,P
2023-11-20 00:00:00+00:00,9.2,P,14150000,756.0,P,836.0,P,2870.0,P
2023-11-21 00:00:00+00:00,9.5,P,14150000,753.0,P,842.0,P,3270.0,P
2023-11-22 00:00:00+00:00,9.8,P,14150000,753.0,P,850.0,P,3530.0,P
2023-11-23 00:00:00+00:00,9.9,P,14150000,753.0,P,850.0,P,3520.0,P
2023-11-24 00:00:00+00:00,9.8,P,14150000,753.0,P,849.0,P,3510.0,P
2023-11-25 00:00:00+00:00,9.5,P,14150000,752.0,P,848.0,P,3470.0,P
2023-11-26 00:00:00+00:00,9.1,P,14150000,751.0,P,843.0,P,3140.0,P
2023-11-27 00:00:00+00:00,8.8,P,14150000,750.0,P,838.0,P,2850.0,P
2023-11-28 00:00:00+00:00,8.4,P,14150000,750.0,P,838.0,P,2880.0,P
2023-11-29 00:00:00+00:00,8.0,P,14150000,748.0,P,836.0,P,2840.0,P
2023-11-30 00:00:00+00:00,7.7,P,14150000,744.0,P,833.0,P,2850.0,P
2023-12-01 00:00:00+00:00,7.7,P,14150000,744.0,P,840.0,P,3200.0,P
2023-12-02 00:00:00+00:00,7.8,P,14150000,744.0,P,828.0,P,2640.0,P
2023-12-03 00:00:00+00:00,8.2,P,14150000,746.0,P,807.0,P,1430.0,P
2023-12-04 00:00:00+00:00,8.5,P,14150000,748.0,P,813.0,P,1650.0,P
2023-12-05 00:00:00+00:00,8.3,P,14150000,746.0,P,812.0,P,2060.0,P
2023-12-06 00:00:00+00:00,8.3,P,14150000,741.0,P,808.0,P,2300.0,P
2023-12-07 00:00:00+00:00,8.3,P,14150000,747.0,P,829.0,P,2900.0,P
2023-12-08 00:00:00+00:00,8.2,P,14150000,755.0,P,842.0,P,3180.0,P
2023-12-09 00:00:00+00:00,7.9,P,14150000,754.0,P,842.0,P,3240.0,P
2023-12-10 00:00:00+00:00,7.9,P,14150000,751.0,P,839.0,P,3200.0,P
2023-12-11 00:00:00+00:00,8.1,P,14150000,749.0,P,838.0,P,3080.0,P
2023-12-12 00:00:00+00:00,8.0,P,14150000,749.0,P,850.0,P,4240.0,P
2023-12-13 00:00:00+00:00,7.7,P,14150000,748.0,P,869.0,"P, [4]",6640.0,P
2023-12-14 00:00:00+00:00,7.8,P,14150000,749.0,P,880.0,P,7720.0,P
2023-12-15 00:00:00+00:00,7.6,P,14150000,751.0,P,877.0,P,6630.0,P
2023-12-16 00:00:00+00:00,7.5,P,14150000,750.0,P,872.0,P,5730.0,P
2023-12-17 00:00:00+00:00,7.3,P,14150000,747.0,P,869.0,P,5570.0,P
2023-12-18 00:00:00+00:00,7.3,"P, [4]",14150000,,,,,,
