datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00300_2_Mean,00300_2_Mean_cd
2004-01-23 00:00:00+00:00,5.1,A,14159500,1280.0,A,12.5,A
2004-01-24 00:00:00+00:00,5.2,A,14159500,2270.0,A,12.6,A
2004-01-25 00:00:00+00:00,5.2,A,14159500,2380.0,A,12.6,A
2004-01-26 00:00:00+00:00,5.2,A,14159500,2330.0,A,12.6,A
2004-01-27 00:00:00+00:00,5.1,A,14159500,2020.0,A,12.6,A
2004-01-28 00:00:00+00:00,5.2,A,14159500,2280.0,A,12.6,A
2004-01-29 00:00:00+00:00,5.4,A,14159500,2510.0,A,12.5,A
2004-01-30 00:00:00+00:00,5.6,A,14159500,2570.0,A,12.4,A
2004-01-31 00:00:00+00:00,5.7,A,14159500,2580.0,A,12.6,A
2004-02-01 00:00:00+00:00,5.3,A,14159500,2570.0,A,12.8,A
2004-02-02 00:00:00+00:00,5.3,A,14159500,2550.0,A,12.7,A
2004-02-03 00:00:00+00:00,5.3,A,14159500,2530.0,A,12.8,A
2004-02-04 00:00:00+00:00,5.4,A,14159500,2490.0,A,12.9,A
2004-02-05 00:00:00+00:00,5.5,A,14159500,1880.0,A,12.7,A
2004-02-06 00:00:00+00:00,5.5,A,14159500,1330.0,A,12.4,A
2004-02-07 00:00:00+00:00,5.4,A,14159500,1340.0,A,12.5,A
2004-02-08 00:00:00+00:00,5.4,A,14159500,1220.0,A,12.6,A
2004-02-09 00:00:00+00:00,5.4,A,14159500,1120.0,A,12.5,A
2004-02-10 00:00:00+00:00,5.4,A,14159500,1030.0,A,12.4,A
2004-02-11 00:00:00+00:00,5.2,A,14159500,782.0,A,12.3,A
2004-02-12 00:00:00+00:00,5.0,A,14159500,849.0,A,12.4,A
2004-02-13 00:00:00+00:00,5.1,A,14159500,884.0,A,12.3,A
2004-02-14 00:00:00+00:00,5.1,A,14159500,885.0,A,12.4,A
2004-02-15 00:00:00+00:00,5.1,A,14159500,885.0,A,12.4,A
2004-02-16 00:00:00+00:00,5.2,A,14159500,960.0,A,12.3,A
2004-02-17 00:00:00+00:00,5.4,A,14159500,1690.0,A,12.4,A
2004-02-18 00:00:00+00:00,5.5,A,14159500,1930.0,A,12.4,A
2004-02-19 00:00:00+00:00,5.6,A,14159500,2040.0,A,12.4,A
2004-02-20 00:00:00+00:00,5.6,A,14159500,1450.0,A,12.3,A
2004-02-21 00:00:00+00:00,5.5,A,14159500,1300.0,A,12.2,A
2004-02-22 00:00:00+00:00,5.4,A,14159500,1190.0,A,12.2,A
2004-02-23 00:00:00+00:00,5.5,A,14159500,1040.0,A,12.1,A
2004-02-24 00:00:00+00:00,5.6,A,14159500,999.0,A,12.0,A
2004-02-25 00:00:00+00:00,5.7,A,14159500,1040.0,A,11.9,A
2004-02-26 00:00:00+00:00,5.7,A,14159500,881.0,A,11.8,A
2004-02-27 00:00:00+00:00,5.8,A,14159500,898.0,A,12.0,A
2004-02-28 00:00:00+00:00,5.9,A,14159500,892.0,A,12.0,A
2004-02-29 00:00:00+00:00,5.9,A,14159500,791.0,A,11.9,A
2004-03-01 00:00:00+00:00,6.0,A,14159500,800.0,A,11.8,A
2004-03-02 00:00:00+00:00,6.0,A,14159500,803.0,A,11.9,A
2004-03-03 00:00:00+00:00,5.9,A,14159500,837.0,A,11.9,A
2004-03-04 00:00:00+00:00,5.9,A,14159500,877.0,A,11.9,A
2004-03-05 00:00:00+00:00,5.8,A,14159500,1030.0,A,12.1,A
2004-03-06 00:00:00+00:00,5.8,A,14159500,1120.0,A,12.2,A
2004-03-07 00:00:00+00:00,5.9,A,14159500,1130.0,A,12.2,A
2004-03-08 00:00:00+00:00,6.0,A,14159500,1160.0,A,12.2,A
2004-03-09 00:00:00+00:00,6.0,A,14159500,1410.0,A,12.2,A
2004-03-10 00:00:00+00:00,6.2,A,14159500,1540.0,A,12.2,A
2004-03-11 00:00:00+00:00,6.2,A,14159500,1280.0,A,12.1,A
2004-03-12 00:00:00+00:00,6.2,A,14159500,1150.0,A,12.0,A
2004-03-13 00:00:00+00:00,6.3,A,14159500,1200.0,A,12.0,A
2004-03-14 00:00:00+00:00,6.3,A,14159500,1200.0,A,12.1,A
2004-03-15 00:00:00+00:00,6.4,A,14159500,1200.0,A,12.1,A
2004-03-16 00:00:00+00:00,6.4,A,14159500,1090.0,A,12.0,A
2004-03-17 00:00:00+00:00,6.5,A,14159500,919.0,A,11.8,A
2004-03-18 00:00:00+00:00,6.5,A,14159500,960.0,A,11.7,A
2004-03-19 00:00:00+00:00,6.6,A,14159500,1020.0,A,11.8,A
2004-03-20 00:00:00+00:00,6.7,A,14159500,1060.0,A,11.8,A
2004-03-21 00:00:00+00:00,6.6,A,14159500,1060.0,A,11.8,A
2004-03-22 00:00:00+00:00,6.8,A,14159500,1060.0,A,11.7,A
2004-03-23 00:00:00+00:00,6.9,A,14159500,1130.0,A,11.6,A
2004-03-24 00:00:00+00:00,7.0,A,14159500,1180.0,A,11.6,A
2004-03-25 00:00:00+00:00,7.0,A,14159500,1180.0,A,11.5,A
2004-03-26 00:00:00+00:00,7.0,A,14159500,1180.0,A,11.6,A
2004-03-27 00:00:00+00:00,6.8,A,14159500,1180.0,A,11.8,A
2004-03-28 00:00:00+00:00,6.8,A,14159500,1150.0,A,11.8,A
2004-03-29 00:00:00+00:00,6.7,A,14159500,986.0,A,11.6,A
2004-03-30 00:00:00+00:00,6.8,A,14159500,986.0,A,11.6,A
2004-03-31 00:00:00+00:00,6.9,A,14159500,1040.0,A,11.6,A
2004-04-01 00:00:00+00:00,6.8,A,14159500,1060.0,A,11.7,A
2004-04-02 00:00:00+00:00,6.8,A,14159500,877.0,A,11.5,A
2004-04-03 00:00:00+00:00,6.9,A,14159500,808.0,A,11.4,A
2004-04-04 00:00:00+00:00,6.9,A,14159500,808.0,A,11.4,A
2004-04-05 00:00:00+00:00,7.0,A,14159500,815.0,A,11.4,A
2004-04-06 00:00:00+00:00,7.2,A,14159500,831.0,A,11.3,A
2004-04-07 00:00:00+00:00,7.3,A,14159500,959.0,A,11.4,A
2004-04-08 00:00:00+00:00,7.4,A,14159500,1020.0,A,11.4,A
2004-04-09 00:00:00+00:00,7.6,A,14159500,833.0,A,11.3,A
2004-04-10 00:00:00+00:00,7.6,A,14159500,800.0,A,11.2,A
2004-04-11 00:00:00+00:00,7.7,A,14159500,805.0,A,11.1,A
2004-04-12 00:00:00+00:00,7.8,A,14159500,907.0,A,11.2,A
2004-04-13 00:00:00+00:00,7.8,A,14159500,1040.0,A,11.2,A
2004-04-14 00:00:00+00:00,8.0,A,14159500,1070.0,A,11.2,A
2004-04-15 00:00:00+00:00,8.0,A,14159500,1070.0,A,11.2,A
2004-04-16 00:00:00+00:00,7.8,A,14159500,1070.0,A,11.3,A
2004-04-17 00:00:00+00:00,7.8,A,14159500,844.0,A,11.1,A
2004-04-18 00:00:00+00:00,7.7,A,14159500,803.0,A,11.2,A
2004-04-19 00:00:00+00:00,7.7,A,14159500,804.0,A,11.1,A
2004-04-20 00:00:00+00:00,7.7,A,14159500,858.0,A,11.2,A
2004-04-21 00:00:00+00:00,7.5,A,14159500,1170.0,A,11.3,A
2004-04-22 00:00:00+00:00,7.5,A,14159500,1270.0,A,11.5,A
2004-04-23 00:00:00+00:00,7.4,A,14159500,1170.0,A,11.5,A
2004-04-24 00:00:00+00:00,7.5,A,14159500,944.0,A,11.4,A
2004-04-25 00:00:00+00:00,7.5,A,14159500,950.0,A,11.3,A
2004-04-26 00:00:00+00:00,7.6,A,14159500,968.0,A,11.3,A
2004-04-27 00:00:00+00:00,7.8,A,14159500,1060.0,A,11.3,A
2004-04-28 00:00:00+00:00,7.9,A,14159500,1150.0,A,11.3,A
2004-04-29 00:00:00+00:00,8.1,A,14159500,1190.0,A,11.2,A
2004-04-30 00:00:00+00:00,8.3,A,14159500,1150.0,A,11.1,A
2004-05-01 00:00:00+00:00,8.4,A,14159500,976.0,A,11.0,A
2004-05-02 00:00:00+00:00,8.6,A,14159500,894.0,A,11.0,A
2004-05-03 00:00:00+00:00,8.8,A,14159500,979.0,A,11.0,A
2004-05-04 00:00:00+00:00,8.9,A,14159500,1120.0,A,10.9,A
2004-05-05 00:00:00+00:00,9.1,A,14159500,1110.0,A,10.9,A
2004-05-06 00:00:00+00:00,9.3,A,14159500,985.0,A,10.8,A
2004-05-07 00:00:00+00:00,9.3,A,14159500,833.0,A,10.7,A
2004-05-08 00:00:00+00:00,9.4,A,14159500,792.0,A,10.7,A
2004-05-09 00:00:00+00:00,9.4,A,14159500,798.0,A,10.8,A
2004-05-10 00:00:00+00:00,9.4,A,14159500,870.0,A,10.7,A
2004-05-11 00:00:00+00:00,9.3,A,14159500,962.0,A,10.8,A
2004-05-12 00:00:00+00:00,9.2,A,14159500,1070.0,A,10.9,A
2004-05-13 00:00:00+00:00,9.2,A,14159500,934.0,A,10.8,A
2004-05-14 00:00:00+00:00,9.2,A,14159500,676.0,A,10.7,A
2004-05-15 00:00:00+00:00,9.3,A,14159500,677.0,A,10.7,A
2004-05-16 00:00:00+00:00,9.4,A,14159500,714.0,A,10.7,A
2004-05-17 00:00:00+00:00,9.4,A,14159500,757.0,A,10.6,A
2004-05-18 00:00:00+00:00,9.5,A,14159500,935.0,A,10.7,A
2004-05-19 00:00:00+00:00,9.6,A,14159500,1220.0,A,10.8,A
2004-05-20 00:00:00+00:00,9.6,A,14159500,1300.0,A,10.8,A
2004-05-21 00:00:00+00:00,9.7,A,14159500,1190.0,A,10.8,A
2004-05-22 00:00:00+00:00,9.7,A,14159500,898.0,A,10.6,A
2004-05-23 00:00:00+00:00,9.8,A,14159500,1030.0,A,10.7,A
2004-05-24 00:00:00+00:00,9.7,A,14159500,1060.0,A,10.7,A
2004-05-25 00:00:00+00:00,9.7,A,14159500,980.0,A,10.7,A
2004-05-26 00:00:00+00:00,9.7,A,14159500,737.0,A,10.5,A
2004-05-27 00:00:00+00:00,9.9,A,14159500,1030.0,A,10.6,A
2004-05-28 00:00:00+00:00,9.9,A,14159500,2020.0,A,10.7,A
2004-05-29 00:00:00+00:00,9.2,A,14159500,2430.0,A,11.1,A
2004-05-30 00:00:00+00:00,9.0,A,14159500,2420.0,A,11.2,A
2004-05-31 00:00:00+00:00,9.2,A,14159500,2090.0,A,11.0,A
2004-06-01 00:00:00+00:00,9.4,A,14159500,1490.0,A,10.9,A
2004-06-02 00:00:00+00:00,9.5,A,14159500,1080.0,A,10.8,A
2004-06-03 00:00:00+00:00,9.6,A,14159500,1070.0,A,10.7,A
2004-06-04 00:00:00+00:00,9.7,A,14159500,893.0,A,10.6,A
2004-06-05 00:00:00+00:00,9.8,A,14159500,896.0,A,10.6,A
2004-06-06 00:00:00+00:00,9.9,A,14159500,840.0,A,10.5,A
2004-06-07 00:00:00+00:00,10.1,A,14159500,822.0,A,10.4,A
2004-06-08 00:00:00+00:00,10.3,A,14159500,1070.0,A,10.4,A
2004-06-09 00:00:00+00:00,10.5,A,14159500,1230.0,A,10.4,A
2004-06-10 00:00:00+00:00,10.4,A,14159500,1240.0,A,10.5,A
2004-06-11 00:00:00+00:00,10.3,A,14159500,1360.0,A,10.6,A
2004-06-12 00:00:00+00:00,10.2,A,14159500,1420.0,A,10.6,A
2004-06-13 00:00:00+00:00,10.2,A,14159500,903.0,A,10.5,A
2004-06-14 00:00:00+00:00,10.4,A,14159500,782.0,A,10.4,A
2004-06-15 00:00:00+00:00,10.4,A,14159500,808.0,A,10.4,A
2004-06-16 00:00:00+00:00,10.5,A,14159500,812.0,A,10.3,A
2004-06-17 00:00:00+00:00,10.6,A,14159500,811.0,A,10.3,A
2004-06-18 00:00:00+00:00,10.7,A,14159500,662.0,A,10.2,A
2004-06-19 00:00:00+00:00,10.7,A,14159500,649.0,A,10.2,A
2004-06-20 00:00:00+00:00,10.8,A,14159500,519.0,A,10.1,A
2004-06-21 00:00:00+00:00,10.9,A,14159500,522.0,A,10.1,A
2004-06-22 00:00:00+00:00,11.0,A,14159500,466.0,A,10.1,A
2004-06-23 00:00:00+00:00,11.1,A,14159500,460.0,A,10.1,A
2004-06-24 00:00:00+00:00,11.3,A,14159500,468.0,A,10.0,A
2004-06-25 00:00:00+00:00,11.4,A,14159500,435.0,A,10.1,A
2004-06-26 00:00:00+00:00,11.6,A,14159500,371.0,A,10.0,A
2004-06-27 00:00:00+00:00,11.8,A,14159500,386.0,A,10.0,A
2004-06-28 00:00:00+00:00,12.0,A,14159500,387.0,A,9.9,A
2004-06-29 00:00:00+00:00,12.1,A,14159500,391.0,A,9.8,A
2004-06-30 00:00:00+00:00,12.4,A,14159500,382.0,A,9.7,A
2004-07-01 00:00:00+00:00,12.6,A,14159500,387.0,A,9.7,A
2004-07-02 00:00:00+00:00,12.8,A,14159500,378.0,A,9.6,A
2004-07-03 00:00:00+00:00,13.2,A,14159500,271.0,A,9.5,A
2004-07-04 00:00:00+00:00,13.3,A,14159500,274.0,A,9.4,A
2004-07-05 00:00:00+00:00,13.5,A,14159500,280.0,A,9.4,A
2004-07-06 00:00:00+00:00,13.7,A,14159500,274.0,A,9.3,A
2004-07-07 00:00:00+00:00,13.8,A,14159500,273.0,A,9.3,A
2004-07-08 00:00:00+00:00,14.0,A,14159500,273.0,A,9.3,A
2004-07-09 00:00:00+00:00,14.1,A,14159500,273.0,A,9.2,A
2004-07-10 00:00:00+00:00,14.2,A,14159500,273.0,A,9.3,A
2004-07-11 00:00:00+00:00,14.4,A,14159500,274.0,A,9.2,A
2004-07-12 00:00:00+00:00,14.6,A,14159500,276.0,A,9.1,A
2004-07-13 00:00:00+00:00,14.7,A,14159500,277.0,A,9.2,A
2004-07-14 00:00:00+00:00,14.8,A,14159500,277.0,A,9.2,A
2004-07-15 00:00:00+00:00,14.8,A,14159500,277.0,A,9.2,A
2004-07-16 00:00:00+00:00,14.9,A,14159500,277.0,A,9.1,A
2004-07-17 00:00:00+00:00,15.0,A,14159500,279.0,A,9.1,A
2004-07-18 00:00:00+00:00,14.9,A,14159500,282.0,A,9.0,A
2004-07-19 00:00:00+00:00,15.1,A,14159500,281.0,A,9.0,A
2004-07-20 00:00:00+00:00,15.2,A,14159500,268.0,A,8.9,A
2004-07-21 00:00:00+00:00,15.2,A,14159500,239.0,A,8.8,A
