datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2004-02-05 00:00:00+00:00,13200.0,A,12396500,86.51,A,85.38,A
2004-02-06 00:00:00+00:00,12700.0,A,12396500,85.76,A,84.37,A
2004-02-07 00:00:00+00:00,11900.0,A,12396500,85.26,A,83.78,A
2004-02-08 00:00:00+00:00,11300.0,A,12396500,86.24,A,85.36,A
2004-02-09 00:00:00+00:00,11600.0,A,12396500,87.72,A,87.2,A
2004-02-10 00:00:00+00:00,11300.0,A,12396500,86.59,A,85.86,A
2004-02-11 00:00:00+00:00,11000.0,A,12396500,85.87,A,84.96,A
2004-02-12 00:00:00+00:00,11300.0,A,12396500,86.47,A,85.7,A
2004-02-13 00:00:00+00:00,11400.0,A,12396500,85.75,A,84.54,A
2004-02-14 00:00:00+00:00,12100.0,A,12396500,84.32,A,81.67,A
2004-02-15 00:00:00+00:00,11500.0,A,12396500,85.52,A,84.18,A
2004-02-16 00:00:00+00:00,12800.0,A,12396500,88.19,A,87.68,A
2004-02-17 00:00:00+00:00,14700.0,A,12396500,90.1,A,89.71,A
2004-02-18 00:00:00+00:00,15000.0,A,12396500,89.85,A,89.41,A
2004-02-19 00:00:00+00:00,16000.0,A,12396500,89.19,A,88.47,A
2004-02-20 00:00:00+00:00,15800.0,A,12396500,87.15,A,85.8,A
2004-02-21 00:00:00+00:00,15700.0,A,12396500,85.91,A,83.81,A
2004-02-22 00:00:00+00:00,15300.0,A,12396500,86.55,A,85.01,A
2004-02-23 00:00:00+00:00,15400.0,A,12396500,88.66,A,87.93,A
2004-02-24 00:00:00+00:00,15200.0,A,12396500,88.13,A,87.32,A
2004-02-25 00:00:00+00:00,15400.0,A,12396500,88.04,A,87.11,A
2004-02-26 00:00:00+00:00,15300.0,A,12396500,88.08,A,87.26,A
2004-02-27 00:00:00+00:00,14700.0,A,12396500,88.83,A,88.25,A
2004-02-28 00:00:00+00:00,13800.0,A,12396500,88.36,A,87.74,A
2004-02-29 00:00:00+00:00,13400.0,A,12396500,88.28,A,87.73,A
2004-03-01 00:00:00+00:00,14200.0,A,12396500,89.0,A,88.46,A
2004-03-02 00:00:00+00:00,14700.0,A,12396500,88.15,A,87.41,A
2004-03-03 00:00:00+00:00,16100.0,A,12396500,88.59,A,87.77,A
2004-03-04 00:00:00+00:00,15800.0,A,12396500,88.09,A,87.18,A
2004-03-05 00:00:00+00:00,15700.0,A,12396500,87.37,A,86.2,A
2004-03-06 00:00:00+00:00,15400.0,A,12396500,87.13,A,85.93,A
2004-03-07 00:00:00+00:00,15100.0,A,12396500,87.28,A,86.19,A
2004-03-08 00:00:00+00:00,16100.0,A,12396500,89.76,A,89.23,A
2004-03-09 00:00:00+00:00,16800.0,A,12396500,89.23,A,88.48,A
2004-03-10 00:00:00+00:00,17000.0,A,12396500,87.78,A,86.5,A
2004-03-11 00:00:00+00:00,17000.0,A,12396500,86.76,A,85.04,A
2004-03-12 00:00:00+00:00,17000.0,A,12396500,87.0,A,85.42,A
2004-03-13 00:00:00+00:00,17600.0,A,12396500,86.94,A,85.21,A
2004-03-14 00:00:00+00:00,17000.0,A,12396500,87.86,A,86.71,A
2004-03-15 00:00:00+00:00,17100.0,A,12396500,88.83,A,87.94,A
2004-03-16 00:00:00+00:00,16800.0,A,12396500,87.83,A,86.65,A
2004-03-17 00:00:00+00:00,16800.0,A,12396500,87.08,A,85.57,A
2004-03-18 00:00:00+00:00,17000.0,A,12396500,87.62,A,86.36,A
2004-03-19 00:00:00+00:00,16800.0,A,12396500,87.24,A,85.8,A
2004-03-20 00:00:00+00:00,17100.0,A,12396500,86.59,A,84.7,A
2004-03-21 00:00:00+00:00,18300.0,A,12396500,87.91,A,86.55,A
2004-03-22 00:00:00+00:00,19200.0,A,12396500,89.81,A,88.93,A
2004-03-23 00:00:00+00:00,19400.0,A,12396500,89.21,A,88.17,A
2004-03-24 00:00:00+00:00,19200.0,A,12396500,88.74,A,87.56,A
2004-03-25 00:00:00+00:00,19300.0,A,12396500,88.34,A,87.01,A
2004-03-26 00:00:00+00:00,19600.0,A,12396500,88.08,A,86.55,A
2004-03-27 00:00:00+00:00,20600.0,A,12396500,87.47,A,85.41,A
2004-03-28 00:00:00+00:00,22700.0,A,12396500,88.68,A,87.0,A
2004-03-29 00:00:00+00:00,23400.0,A,12396500,90.07,A,88.8,A
2004-03-30 00:00:00+00:00,23300.0,A,12396500,88.89,A,87.19,A
2004-03-31 00:00:00+00:00,23600.0,A,12396500,89.09,A,87.49,A
2004-04-01 00:00:00+00:00,23600.0,A,12396500,89.11,A,87.51,A
2004-04-02 00:00:00+00:00,21100.0,A,12396500,88.72,A,87.32,A
2004-04-03 00:00:00+00:00,18300.0,A,12396500,87.69,A,86.17,A
2004-04-04 00:00:00+00:00,16900.0,A,12396500,86.88,A,85.23,A
2004-04-05 00:00:00+00:00,17100.0,A,12396500,87.79,A,86.55,A
2004-04-06 00:00:00+00:00,17400.0,A,12396500,88.11,A,86.97,A
2004-04-07 00:00:00+00:00,18600.0,A,12396500,88.95,A,87.92,A
2004-04-08 00:00:00+00:00,18100.0,A,12396500,87.83,A,86.42,A
2004-04-09 00:00:00+00:00,18600.0,A,12396500,87.47,A,85.83,A
2004-04-10 00:00:00+00:00,19200.0,A,12396500,87.78,A,86.2,A
2004-04-11 00:00:00+00:00,19000.0,A,12396500,88.33,A,87.05,A
2004-04-12 00:00:00+00:00,18600.0,A,12396500,88.04,A,86.76,A
2004-04-13 00:00:00+00:00,18800.0,A,12396500,88.09,A,86.75,A
2004-04-14 00:00:00+00:00,19100.0,A,12396500,87.46,A,85.74,A
2004-04-15 00:00:00+00:00,19700.0,A,12396500,87.22,A,85.22,A
2004-04-16 00:00:00+00:00,22400.0,A,12396500,88.72,A,87.12,A
2004-04-17 00:00:00+00:00,22900.0,A,12396500,89.41,A,88.07,A
2004-04-18 00:00:00+00:00,23400.0,A,12396500,90.32,A,89.22,A
2004-04-19 00:00:00+00:00,23600.0,A,12396500,89.17,A,87.59,A
2004-04-20 00:00:00+00:00,23500.0,A,12396500,88.69,A,86.89,A
2004-04-21 00:00:00+00:00,22200.0,A,12396500,88.21,A,86.35,A
2004-04-22 00:00:00+00:00,21700.0,A,12396500,88.11,A,86.28,A
2004-04-23 00:00:00+00:00,20800.0,A,12396500,88.29,A,86.72,A
2004-04-24 00:00:00+00:00,16700.0,A,12396500,86.78,A,85.09,A
2004-04-25 00:00:00+00:00,16100.0,A,12396500,86.7,A,85.13,A
2004-04-26 00:00:00+00:00,16900.0,A,12396500,88.45,A,87.41,A
2004-04-27 00:00:00+00:00,19900.0,A,12396500,87.92,A,86.31,A
2004-04-28 00:00:00+00:00,20700.0,A,12396500,88.34,A,86.81,A
2004-04-29 00:00:00+00:00,20800.0,A,12396500,89.45,A,88.33,A
2004-04-30 00:00:00+00:00,21100.0,A,12396500,89.81,A,88.76,A
2004-05-01 00:00:00+00:00,21300.0,A,12396500,89.51,A,88.29,A
2004-05-02 00:00:00+00:00,20900.0,A,12396500,88.92,A,87.6,A
2004-05-03 00:00:00+00:00,22000.0,A,12396500,89.51,A,88.25,A
2004-05-04 00:00:00+00:00,24000.0,A,12396500,89.4,A,87.87,A
2004-05-05 00:00:00+00:00,26500.0,A,12396500,90.63,A,89.27,A
2004-05-06 00:00:00+00:00,29400.0,A,12396500,91.0,A,89.47,A
2004-05-07 00:00:00+00:00,30600.0,A,12396500,91.77,A,90.38,A
2004-05-08 00:00:00+00:00,31600.0,A,12396500,92.32,A,91.01,A
2004-05-09 00:00:00+00:00,31400.0,A,12396500,91.84,A,90.41,A
2004-05-10 00:00:00+00:00,31800.0,A,12396500,91.95,A,90.51,A
2004-05-11 00:00:00+00:00,33000.0,A,12396500,92.1,A,90.62,A
2004-05-12 00:00:00+00:00,36100.0,A,12396500,93.13,A,91.7,A
2004-05-13 00:00:00+00:00,36300.0,A,12396500,93.22,A,91.8,A
2004-05-14 00:00:00+00:00,36500.0,A,12396500,93.64,A,92.35,A
2004-05-15 00:00:00+00:00,36800.0,A,12396500,94.08,A,92.89,A
2004-05-16 00:00:00+00:00,36900.0,A,12396500,93.78,A,92.5,A
2004-05-17 00:00:00+00:00,36600.0,A,12396500,93.51,A,92.17,A
2004-05-18 00:00:00+00:00,34900.0,A,12396500,93.45,A,92.23,A
2004-05-19 00:00:00+00:00,33600.0,A,12396500,92.83,A,91.53,A
2004-05-20 00:00:00+00:00,31300.0,A,12396500,92.13,A,90.8,A
2004-05-21 00:00:00+00:00,31700.0,A,12396500,92.14,A,90.79,A
2004-05-22 00:00:00+00:00,32800.0,A,12396500,91.94,A,90.41,A
2004-05-23 00:00:00+00:00,32800.0,A,12396500,92.48,A,91.15,A
2004-05-24 00:00:00+00:00,33600.0,A,12396500,92.89,A,91.59,A
2004-05-25 00:00:00+00:00,38000.0,A,12396500,93.41,A,91.92,A
2004-05-26 00:00:00+00:00,41600.0,A,12396500,94.25,A,92.73,A
2004-05-27 00:00:00+00:00,42700.0,A,12396500,94.74,A,93.3,A
2004-05-28 00:00:00+00:00,46200.0,A,12396500,94.96,A,93.31,A
2004-05-29 00:00:00+00:00,47000.0,A,12396500,95.81,A,94.37,A
2004-05-30 00:00:00+00:00,47600.0,A,12396500,95.72,A,94.21,A
2004-05-31 00:00:00+00:00,49200.0,A,12396500,96.07,A,94.56,A
2004-06-01 00:00:00+00:00,49900.0,A,12396500,96.41,A,94.96,A
2004-06-02 00:00:00+00:00,46600.0,A,12396500,95.69,A,94.25,A
2004-06-03 00:00:00+00:00,42800.0,A,12396500,95.52,A,94.29,A
2004-06-04 00:00:00+00:00,41300.0,A,12396500,95.14,A,93.91,A
2004-06-05 00:00:00+00:00,37800.0,A,12396500,94.33,A,93.14,A
2004-06-06 00:00:00+00:00,35500.0,A,12396500,93.1,A,91.72,A
2004-06-07 00:00:00+00:00,35700.0,A,12396500,93.46,A,92.19,A
2004-06-08 00:00:00+00:00,39400.0,A,12396500,94.3,A,92.97,A
2004-06-09 00:00:00+00:00,42600.0,A,12396500,95.02,A,93.67,A
2004-06-10 00:00:00+00:00,40800.0,A,12396500,95.11,A,93.91,A
2004-06-11 00:00:00+00:00,39100.0,A,12396500,94.51,A,93.26,A
2004-06-12 00:00:00+00:00,36500.0,A,12396500,93.91,A,92.69,A
2004-06-13 00:00:00+00:00,35600.0,A,12396500,93.8,A,92.63,A
2004-06-14 00:00:00+00:00,35300.0,A,12396500,93.51,A,92.27,A
2004-06-15 00:00:00+00:00,35000.0,A,12396500,93.28,A,91.99,A
2004-06-16 00:00:00+00:00,35300.0,A,12396500,93.33,A,92.03,A
2004-06-17 00:00:00+00:00,34500.0,A,12396500,93.2,A,91.93,A
2004-06-18 00:00:00+00:00,34500.0,A,12396500,93.28,A,92.04,A
2004-06-19 00:00:00+00:00,35200.0,A,12396500,93.91,A,92.79,A
2004-06-20 00:00:00+00:00,35400.0,A,12396500,93.29,A,91.99,A
2004-06-21 00:00:00+00:00,34800.0,A,12396500,93.19,A,91.9,A
2004-06-22 00:00:00+00:00,34300.0,A,12396500,93.23,A,91.98,A
2004-06-23 00:00:00+00:00,31400.0,A,12396500,92.56,A,91.37,A
2004-06-24 00:00:00+00:00,30200.0,A,12396500,92.02,A,90.78,A
2004-06-25 00:00:00+00:00,28900.0,A,12396500,91.85,A,90.68,A
2004-06-26 00:00:00+00:00,28300.0,A,12396500,91.49,A,90.26,A
2004-06-27 00:00:00+00:00,28800.0,A,12396500,91.7,A,90.48,A
2004-06-28 00:00:00+00:00,30200.0,A,12396500,92.33,A,91.16,A
2004-06-29 00:00:00+00:00,34300.0,A,12396500,93.3,A,92.08,A
2004-06-30 00:00:00+00:00,36600.0,A,12396500,93.77,A,92.49,A
2004-07-01 00:00:00+00:00,37800.0,A,12396500,94.5,A,93.36,A
2004-07-02 00:00:00+00:00,35400.0,A,12396500,93.7,A,92.54,A
2004-07-03 00:00:00+00:00,32200.0,A,12396500,92.55,A,91.3,A
2004-07-04 00:00:00+00:00,30300.0,A,12396500,92.03,A,90.78,A
2004-07-05 00:00:00+00:00,29600.0,A,12396500,91.83,A,90.57,A
2004-07-06 00:00:00+00:00,29600.0,A,12396500,91.67,A,,
2004-07-07 00:00:00+00:00,29200.0,A,12396500,91.96,A,90.8,A
2004-07-08 00:00:00+00:00,29900.0,A,12396500,91.93,A,90.67,A
2004-07-09 00:00:00+00:00,27900.0,A,12396500,91.12,A,89.81,A
2004-07-10 00:00:00+00:00,26700.0,A,12396500,91.22,A,90.05,A
2004-07-11 00:00:00+00:00,26400.0,A,12396500,91.07,A,89.86,A
2004-07-12 00:00:00+00:00,25900.0,A,12396500,90.72,A,89.47,A
2004-07-13 00:00:00+00:00,23300.0,A,12396500,89.77,A,88.48,A
2004-07-14 00:00:00+00:00,21900.0,A,12396500,89.3,A,88.0,A
2004-07-15 00:00:00+00:00,21600.0,A,12396500,89.19,A,87.91,A
2004-07-16 00:00:00+00:00,22700.0,A,12396500,89.89,A,88.71,A
2004-07-17 00:00:00+00:00,20000.0,A,12396500,88.91,A,87.7,A
2004-07-18 00:00:00+00:00,18400.0,A,12396500,88.82,A,87.79,A
2004-07-19 00:00:00+00:00,18600.0,A,12396500,89.26,A,88.32,A
2004-07-20 00:00:00+00:00,20500.0,A,12396500,89.78,A,88.78,A
2004-07-21 00:00:00+00:00,20800.0,A,12396500,90.18,A,89.24,A
