datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd
2000-01-15 00:00:00+00:00,20000.0,A,12396500,88.08,A
2000-01-16 00:00:00+00:00,19800.0,A,12396500,88.71,A
2000-01-17 00:00:00+00:00,17100.0,A,12396500,88.44,A
2000-01-18 00:00:00+00:00,18500.0,A,12396500,88.48,A
2000-01-19 00:00:00+00:00,18200.0,A,12396500,87.69,A
2000-01-20 00:00:00+00:00,16100.0,A,12396500,87.91,A
2000-01-21 00:00:00+00:00,15600.0,A,12396500,87.35,A
2000-01-22 00:00:00+00:00,16100.0,A,12396500,88.06,A
2000-01-23 00:00:00+00:00,15600.0,A,12396500,88.78,A
2000-01-24 00:00:00+00:00,15800.0,A,12396500,88.85,A
2000-01-25 00:00:00+00:00,15400.0,A,12396500,87.85,A
2000-01-26 00:00:00+00:00,15500.0,A,12396500,87.1,A
2000-01-27 00:00:00+00:00,15800.0,A,12396500,86.41,A
2000-01-28 00:00:00+00:00,16000.0,A,12396500,86.01,A
2000-01-29 00:00:00+00:00,14500.0,A,12396500,86.1,A
2000-01-30 00:00:00+00:00,14000.0,A,12396500,87.51,A
2000-01-31 00:00:00+00:00,14200.0,A,12396500,87.95,A
2000-02-01 00:00:00+00:00,12900.0,A,12396500,86.69,A
2000-02-02 00:00:00+00:00,12700.0,A,12396500,87.48,A
2000-02-03 00:00:00+00:00,15400.0,A,12396500,87.3,A
2000-02-04 00:00:00+00:00,15600.0,A,12396500,86.42,A
2000-02-05 00:00:00+00:00,14200.0,A,12396500,87.14,A
2000-02-06 00:00:00+00:00,14400.0,A,12396500,89.12,A
2000-02-07 00:00:00+00:00,15000.0,A,12396500,88.74,A
2000-02-08 00:00:00+00:00,14400.0,A,12396500,87.85,A
2000-02-09 00:00:00+00:00,13000.0,A,12396500,86.85,A
2000-02-10 00:00:00+00:00,13300.0,A,12396500,87.44,A
2000-02-11 00:00:00+00:00,13300.0,A,12396500,86.48,A
2000-02-12 00:00:00+00:00,12200.0,A,12396500,86.76,A
2000-02-13 00:00:00+00:00,12600.0,A,12396500,86.61,A
2000-02-14 00:00:00+00:00,13200.0,A,12396500,87.19,A
2000-02-15 00:00:00+00:00,14000.0,A,12396500,87.34,A
2000-02-16 00:00:00+00:00,15300.0,A,12396500,87.73,A
2000-02-17 00:00:00+00:00,15900.0,A,12396500,87.29,A
2000-02-18 00:00:00+00:00,14400.0,A,12396500,87.65,A
2000-02-19 00:00:00+00:00,14800.0,A,12396500,86.74,A
2000-02-20 00:00:00+00:00,14700.0,A,12396500,87.08,A
2000-02-21 00:00:00+00:00,14700.0,A,12396500,88.19,A
2000-02-22 00:00:00+00:00,14500.0,A,12396500,89.21,A
2000-02-23 00:00:00+00:00,14900.0,A,12396500,88.94,A
2000-02-24 00:00:00+00:00,18700.0,A,12396500,89.8,A
2000-02-25 00:00:00+00:00,20100.0,A,12396500,88.17,A
2000-02-26 00:00:00+00:00,20100.0,A,12396500,88.37,A
2000-02-27 00:00:00+00:00,19700.0,A,12396500,88.79,A
2000-02-28 00:00:00+00:00,17800.0,A,12396500,89.45,A
2000-02-29 00:00:00+00:00,13700.0,A,12396500,88.17,A
2000-03-01 00:00:00+00:00,14400.0,A,12396500,88.39,A
2000-03-02 00:00:00+00:00,14200.0,A,12396500,87.51,A
2000-03-03 00:00:00+00:00,14500.0,A,12396500,88.33,A
2000-03-04 00:00:00+00:00,14600.0,A,12396500,88.67,A
2000-03-05 00:00:00+00:00,14900.0,A,12396500,89.1,A
2000-03-06 00:00:00+00:00,16600.0,A,12396500,89.08,A
2000-03-07 00:00:00+00:00,20400.0,A,12396500,89.11,A
2000-03-08 00:00:00+00:00,21200.0,A,12396500,90.12,A
2000-03-09 00:00:00+00:00,21400.0,A,12396500,90.3,A
2000-03-10 00:00:00+00:00,22600.0,A,12396500,91.1,A
2000-03-11 00:00:00+00:00,22900.0,A,12396500,90.55,A
2000-03-12 00:00:00+00:00,24000.0,A,12396500,90.17,A
2000-03-13 00:00:00+00:00,23700.0,A,12396500,89.96,A
2000-03-14 00:00:00+00:00,21200.0,A,12396500,89.25,A
2000-03-15 00:00:00+00:00,20300.0,A,12396500,88.91,A
2000-03-16 00:00:00+00:00,17700.0,A,12396500,88.25,A
2000-03-17 00:00:00+00:00,17600.0,A,12396500,86.97,A
2000-03-18 00:00:00+00:00,16900.0,A,12396500,86.92,A
2000-03-19 00:00:00+00:00,15900.0,A,12396500,89.1,A
2000-03-20 00:00:00+00:00,17300.0,A,12396500,87.93,A
2000-03-21 00:00:00+00:00,19100.0,A,12396500,87.59,A
2000-03-22 00:00:00+00:00,18600.0,A,12396500,88.1,A
2000-03-23 00:00:00+00:00,18600.0,A,12396500,88.19,A
2000-03-24 00:00:00+00:00,18300.0,A,12396500,88.97,A
2000-03-25 00:00:00+00:00,19500.0,A,12396500,88.84,A
2000-03-26 00:00:00+00:00,18800.0,A,12396500,89.32,A
2000-03-27 00:00:00+00:00,18100.0,A,12396500,89.18,A
2000-03-28 00:00:00+00:00,18600.0,A,12396500,89.46,A
2000-03-29 00:00:00+00:00,19600.0,A,12396500,88.75,A
2000-03-30 00:00:00+00:00,19200.0,A,12396500,89.67,A
2000-03-31 00:00:00+00:00,19400.0,A,12396500,89.24,A
2000-04-01 00:00:00+00:00,20600.0,A,12396500,89.09,A
2000-04-02 00:00:00+00:00,21100.0,A,12396500,89.45,A
2000-04-03 00:00:00+00:00,21700.0,A,12396500,90.09,A
2000-04-04 00:00:00+00:00,23700.0,A,12396500,90.48,A
2000-04-05 00:00:00+00:00,23900.0,A,12396500,90.64,A
2000-04-06 00:00:00+00:00,22900.0,A,12396500,90.14,A
2000-04-07 00:00:00+00:00,23300.0,A,12396500,89.44,A
2000-04-08 00:00:00+00:00,26600.0,A,12396500,90.08,A
2000-04-09 00:00:00+00:00,26800.0,A,12396500,91.97,A
2000-04-10 00:00:00+00:00,27200.0,A,12396500,91.92,A
2000-04-11 00:00:00+00:00,26700.0,A,12396500,91.5,A
2000-04-12 00:00:00+00:00,25900.0,A,12396500,91.12,A
2000-04-13 00:00:00+00:00,26400.0,A,12396500,90.77,A
2000-04-14 00:00:00+00:00,30700.0,A,12396500,91.32,A
2000-04-15 00:00:00+00:00,32000.0,A,12396500,92.64,A
2000-04-16 00:00:00+00:00,32300.0,A,12396500,93.22,A
2000-04-17 00:00:00+00:00,33000.0,A,12396500,92.71,A
2000-04-18 00:00:00+00:00,38300.0,A,12396500,93.91,A
2000-04-19 00:00:00+00:00,50200.0,A,12396500,97.79,A
2000-04-20 00:00:00+00:00,49100.0,A,12396500,97.89,A
2000-04-21 00:00:00+00:00,47800.0,A,12396500,96.56,A
2000-04-22 00:00:00+00:00,47300.0,A,12396500,96.95,A
2000-04-23 00:00:00+00:00,46900.0,A,12396500,96.8,A
2000-04-24 00:00:00+00:00,48600.0,A,12396500,97.22,A
2000-04-25 00:00:00+00:00,50300.0,A,12396500,97.62,A
2000-04-26 00:00:00+00:00,41100.0,A,12396500,94.92,A
2000-04-27 00:00:00+00:00,46100.0,A,12396500,95.51,A
2000-04-28 00:00:00+00:00,46600.0,A,12396500,96.2,A
2000-04-29 00:00:00+00:00,46200.0,A,12396500,96.08,A
2000-04-30 00:00:00+00:00,45800.0,A,12396500,96.54,A
2000-05-01 00:00:00+00:00,45800.0,A,12396500,96.69,A
2000-05-02 00:00:00+00:00,46800.0,A,12396500,96.67,A
2000-05-03 00:00:00+00:00,47800.0,A,12396500,97.47,A
2000-05-04 00:00:00+00:00,48300.0,A,12396500,98.06,A
2000-05-05 00:00:00+00:00,50300.0,A,12396500,98.52,A
2000-05-06 00:00:00+00:00,51000.0,A,12396500,98.92,A
2000-05-07 00:00:00+00:00,51400.0,A,12396500,98.84,A
2000-05-08 00:00:00+00:00,51700.0,A,12396500,98.8,A
2000-05-09 00:00:00+00:00,51800.0,A,12396500,98.8,A
2000-05-10 00:00:00+00:00,48000.0,A,12396500,97.81,A
2000-05-11 00:00:00+00:00,44100.0,A,12396500,95.22,A
2000-05-12 00:00:00+00:00,41900.0,A,12396500,95.73,A
2000-05-13 00:00:00+00:00,40500.0,A,12396500,94.99,A
2000-05-14 00:00:00+00:00,35100.0,A,12396500,94.11,A
2000-05-15 00:00:00+00:00,32700.0,A,12396500,92.92,A
2000-05-16 00:00:00+00:00,31600.0,A,12396500,92.3,A
2000-05-17 00:00:00+00:00,31800.0,A,12396500,92.56,A
2000-05-18 00:00:00+00:00,32000.0,A,12396500,92.68,A
2000-05-19 00:00:00+00:00,36400.0,A,12396500,93.69,A
2000-05-20 00:00:00+00:00,38600.0,A,12396500,94.78,A
2000-05-21 00:00:00+00:00,40300.0,A,12396500,96.03,A
2000-05-22 00:00:00+00:00,42100.0,A,12396500,96.19,A
2000-05-23 00:00:00+00:00,46800.0,A,12396500,96.9,A
2000-05-24 00:00:00+00:00,49200.0,A,12396500,97.35,A
2000-05-25 00:00:00+00:00,48800.0,A,12396500,96.99,A
2000-05-26 00:00:00+00:00,47200.0,A,12396500,96.54,A
2000-05-27 00:00:00+00:00,45300.0,A,12396500,96.3,A
2000-05-28 00:00:00+00:00,43800.0,A,12396500,96.8,A
2000-05-29 00:00:00+00:00,43600.0,A,12396500,96.83,A
2000-05-30 00:00:00+00:00,44000.0,A,12396500,96.66,A
2000-05-31 00:00:00+00:00,43800.0,A,12396500,96.07,A
2000-06-01 00:00:00+00:00,41600.0,A,12396500,95.52,A
2000-06-02 00:00:00+00:00,40000.0,A,12396500,95.49,A
2000-06-03 00:00:00+00:00,37000.0,A,12396500,94.56,A
2000-06-04 00:00:00+00:00,34500.0,A,12396500,94.11,A
2000-06-05 00:00:00+00:00,31400.0,A,12396500,93.01,A
2000-06-06 00:00:00+00:00,26200.0,A,12396500,91.43,A
2000-06-07 00:00:00+00:00,24200.0,A,12396500,90.73,A
2000-06-08 00:00:00+00:00,24400.0,A,12396500,90.87,A
2000-06-09 00:00:00+00:00,24500.0,A,12396500,91.22,A
2000-06-10 00:00:00+00:00,29000.0,A,12396500,91.97,A
2000-06-11 00:00:00+00:00,33000.0,A,12396500,93.39,A
2000-06-12 00:00:00+00:00,34600.0,A,12396500,94.09,A
2000-06-13 00:00:00+00:00,36400.0,A,12396500,94.56,A
2000-06-14 00:00:00+00:00,39100.0,A,12396500,94.67,A
2000-06-15 00:00:00+00:00,38300.0,A,12396500,95.26,A
2000-06-16 00:00:00+00:00,37100.0,A,12396500,94.75,A
2000-06-17 00:00:00+00:00,42100.0,A,12396500,95.68,A
2000-06-18 00:00:00+00:00,48600.0,A,12396500,96.85,A
2000-06-19 00:00:00+00:00,50200.0,A,12396500,97.61,A
2000-06-20 00:00:00+00:00,49500.0,A,12396500,97.24,A
2000-06-21 00:00:00+00:00,46600.0,A,12396500,98.04,A
2000-06-22 00:00:00+00:00,43300.0,A,12396500,97.08,A
2000-06-23 00:00:00+00:00,41200.0,A,12396500,95.39,A
2000-06-24 00:00:00+00:00,41100.0,A,12396500,95.75,A
2000-06-25 00:00:00+00:00,38000.0,A,12396500,94.8,A
2000-06-26 00:00:00+00:00,38100.0,A,12396500,94.78,A
2000-06-27 00:00:00+00:00,35600.0,A,12396500,94.26,A
2000-06-28 00:00:00+00:00,34500.0,A,12396500,93.95,A
2000-06-29 00:00:00+00:00,34500.0,A,12396500,94.01,A
2000-06-30 00:00:00+00:00,34200.0,A,12396500,92.6,A
2000-07-01 00:00:00+00:00,32100.0,A,12396500,93.55,A
2000-07-02 00:00:00+00:00,27200.0,A,12396500,92.63,A
2000-07-03 00:00:00+00:00,23300.0,A,12396500,91.49,A
2000-07-04 00:00:00+00:00,20700.0,A,12396500,89.62,A
2000-07-05 00:00:00+00:00,20700.0,A,12396500,90.11,A
2000-07-06 00:00:00+00:00,24200.0,A,12396500,91.0,A
2000-07-07 00:00:00+00:00,26200.0,A,12396500,91.56,A
2000-07-08 00:00:00+00:00,26700.0,A,12396500,90.73,A
2000-07-09 00:00:00+00:00,26000.0,A,12396500,91.41,A
2000-07-10 00:00:00+00:00,26400.0,A,12396500,91.42,A
2000-07-11 00:00:00+00:00,24800.0,A,12396500,91.16,A
2000-07-12 00:00:00+00:00,24000.0,A,12396500,91.1,A
2000-07-13 00:00:00+00:00,24100.0,A,12396500,90.96,A
2000-07-14 00:00:00+00:00,24000.0,A,12396500,90.77,A
2000-07-15 00:00:00+00:00,21400.0,A,12396500,90.61,A
2000-07-16 00:00:00+00:00,19800.0,A,12396500,90.92,A
2000-07-17 00:00:00+00:00,20400.0,A,12396500,90.05,A
2000-07-18 00:00:00+00:00,20400.0,A,12396500,89.52,A
2000-07-19 00:00:00+00:00,20300.0,A,12396500,90.0,A
2000-07-20 00:00:00+00:00,20100.0,A,12396500,90.0,A
2000-07-21 00:00:00+00:00,17700.0,A,12396500,89.82,A
