datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00065_Mean,00065_Mean_cd
1999-10-01 00:00:00+00:00,8.5,A,12115000,30.0,A,2.33,A
1999-10-02 00:00:00+00:00,8.5,A,12115000,30.0,A,2.32,A
1999-10-03 00:00:00+00:00,8.6,A,12115000,29.0,A,2.31,A
1999-10-04 00:00:00+00:00,8.6,A,12115000,29.0,A,2.3,A
1999-10-05 00:00:00+00:00,8.7,A,12115000,28.0,A,2.3,A
1999-10-06 00:00:00+00:00,8.7,A,12115000,29.0,A,2.3,A
1999-10-07 00:00:00+00:00,8.6,A,12115000,31.0,A,2.33,A
1999-10-08 00:00:00+00:00,8.9,A,12115000,249.0,A,3.7,A
1999-10-09 00:00:00+00:00,8.1,A,12115000,214.0,A,3.65,A
1999-10-10 00:00:00+00:00,7.6,A,12115000,121.0,A,3.17,A
1999-10-11 00:00:00+00:00,7.9,A,12115000,97.0,A,2.99,A
1999-10-12 00:00:00+00:00,8.1,A,12115000,90.0,A,2.94,A
1999-10-13 00:00:00+00:00,8.3,A,12115000,86.0,A,2.91,A
1999-10-14 00:00:00+00:00,8.1,A,12115000,83.0,A,2.89,A
1999-10-15 00:00:00+00:00,7.5,A,12115000,75.0,A,2.83,A
1999-10-16 00:00:00+00:00,7.1,A,12115000,69.0,A,2.77,A
1999-10-17 00:00:00+00:00,7.1,A,12115000,65.0,A,2.73,A
1999-10-18 00:00:00+00:00,7.4,A,12115000,61.0,A,2.7,A
1999-10-19 00:00:00+00:00,7.8,A,12115000,57.0,A,2.66,A
1999-10-20 00:00:00+00:00,7.7,A,12115000,54.0,A,2.63,A
1999-10-21 00:00:00+00:00,7.5,A,12115000,52.0,A,2.61,A
1999-10-22 00:00:00+00:00,7.9,A,12115000,49.0,A,2.58,A
1999-10-23 00:00:00+00:00,7.9,A,12115000,48.0,A,2.56,A
1999-10-24 00:00:00+00:00,7.9,A,12115000,50.0,A,2.59,A
1999-10-25 00:00:00+00:00,7.6,A,12115000,51.0,A,2.6,A
1999-10-26 00:00:00+00:00,7.4,A,12115000,61.0,A,2.7,A
1999-10-27 00:00:00+00:00,6.7,A,12115000,53.0,A,2.62,A
1999-10-28 00:00:00+00:00,6.8,A,12115000,85.0,A,2.88,A
1999-10-29 00:00:00+00:00,6.8,A,12115000,107.0,A,3.07,A
1999-10-30 00:00:00+00:00,7.0,A,12115000,99.0,A,3.01,A
1999-10-31 00:00:00+00:00,6.7,A,12115000,146.0,A,3.32,A
1999-11-01 00:00:00+00:00,5.6,A,12115000,133.0,A,3.25,A
1999-11-02 00:00:00+00:00,5.7,A,12115000,117.0,A,3.14,A
1999-11-03 00:00:00+00:00,5.9,A,12115000,112.0,A,3.11,A
1999-11-04 00:00:00+00:00,5.7,A,12115000,128.0,A,3.21,A
1999-11-05 00:00:00+00:00,5.4,A,12115000,112.0,A,3.11,A
1999-11-06 00:00:00+00:00,5.9,A,12115000,164.0,A,3.42,A
1999-11-07 00:00:00+00:00,6.0,A,12115000,154.0,A,3.37,A
1999-11-08 00:00:00+00:00,6.3,A,12115000,151.0,A,3.36,A
