datetime,00060_Mean,00060_Mean_cd,site_no,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
1993-10-01 00:00:00+00:00,10800.0,A,06115200,177.0,A,5160.0,A
1993-10-02 00:00:00+00:00,10100.0,A,06115200,174.0,A,4740.0,A
1993-10-03 00:00:00+00:00,9720.0,A,06115200,171.0,A,4490.0,A
1993-10-04 00:00:00+00:00,9790.0,A,06115200,169.0,A,4470.0,A
1993-10-05 00:00:00+00:00,10100.0,A,06115200,167.0,A,4550.0,A
1993-10-06 00:00:00+00:00,10400.0,A,06115200,207.0,A,5810.0,A
1993-10-07 00:00:00+00:00,10500.0,A,06115200,247.0,A,7000.0,A
1993-10-08 00:00:00+00:00,10400.0,A,06115200,291.0,A,8170.0,A
1993-10-09 00:00:00+00:00,10400.0,A,06115200,271.0,A,7610.0,A
1993-10-10 00:00:00+00:00,10500.0,A,06115200,251.0,A,7120.0,A
1993-10-11 00:00:00+00:00,10600.0,A,06115200,231.0,A,6610.0,A
1993-10-12 00:00:00+00:00,10900.0,A,06115200,211.0,A,6210.0,A
1993-10-13 00:00:00+00:00,10500.0,A,06115200,191.0,A,5410.0,A
1993-10-14 00:00:00+00:00,10600.0,A,06115200,172.0,A,4920.0,A
1993-10-15 00:00:00+00:00,10600.0,A,06115200,163.0,A,4670.0,A
1993-10-16 00:00:00+00:00,10600.0,A,06115200,154.0,A,4410.0,A
1993-10-17 00:00:00+00:00,10700.0,A,06115200,143.0,A,4130.0,A
1993-10-18 00:00:00+00:00,10700.0,A,06115200,135.0,A,3900.0,A
1993-10-19 00:00:00+00:00,10700.0,A,06115200,127.0,A,3670.0,A
1993-10-20 00:00:00+00:00,10500.0,A,06115200,121.0,A,3430.0,A
1993-10-21 00:00:00+00:00,10300.0,A,06115200,120.0,A,3340.0,A
1993-10-22 00:00:00+00:00,9940.0,A,06115200,108.0,A,2900.0,A
1993-10-23 00:00:00+00:00,9910.0,A,06115200,108.0,A,2890.0,A
1993-10-24 00:00:00+00:00,9800.0,A,06115200,117.0,A,3100.0,A
1993-10-25 00:00:00+00:00,9740.0,A,06115200,125.0,A,3290.0,A
1993-10-26 00:00:00+00:00,9670.0,A,06115200,130.0,A,3390.0,A
1993-10-27 00:00:00+00:00,9710.0,A,06115200,135.0,A,3540.0,A
1993-10-28 00:00:00+00:00,9540.0,A,06115200,140.0,A,3610.0,A
1993-10-29 00:00:00+00:00,9370.0,A,06115200,140.0,A,3540.0,A
1993-10-30 00:00:00+00:00,9330.0,A,06115200,139.0,A,3500.0,A
1993-10-31 00:00:00+00:00,9290.0,A,06115200,137.0,A,3440.0,A
1993-11-01 00:00:00+00:00,9240.0,A,06115200,136.0,A,3390.0,A
1993-11-02 00:00:00+00:00,9390.0,A,06115200,136.0,A,3450.0,A
1993-11-03 00:00:00+00:00,9310.0,A,06115200,135.0,A,3390.0,A
1993-11-04 00:00:00+00:00,9300.0,A,06115200,135.0,A,3390.0,A
1993-11-05 00:00:00+00:00,9360.0,A,06115200,135.0,A,3410.0,A
1993-11-06 00:00:00+00:00,9360.0,A,06115200,135.0,A,3410.0,A
1993-11-07 00:00:00+00:00,9030.0,A,06115200,133.0,A,3240.0,A
1993-11-08 00:00:00+00:00,9060.0,A,06115200,128.0,A,3130.0,A
1993-11-09 00:00:00+00:00,8950.0,A,06115200,124.0,A,3000.0,A
1993-11-10 00:00:00+00:00,8950.0,A,06115200,118.0,A,2850.0,A
1993-11-11 00:00:00+00:00,9060.0,A,06115200,113.0,A,2760.0,A
1993-11-12 00:00:00+00:00,8960.0,A,06115200,105.0,A,2540.0,A
