datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd
2009-10-01 00:00:00+00:00,14.4,A,09379500,383.0,A,822.0,A
2009-10-02 00:00:00+00:00,13.4,A,09379500,392.0,A,833.0,A
2009-10-03 00:00:00+00:00,13.2,A,09379500,538.0,A,823.0,A
2009-10-04 00:00:00+00:00,13.7,A,09379500,682.0,A,801.0,A
2009-10-05 00:00:00+00:00,13.1,A,09379500,719.0,A,749.0,A
2009-10-06 00:00:00+00:00,12.4,A,09379500,734.0,A,702.0,A
2009-10-07 00:00:00+00:00,12.4,A,09379500,705.0,A,687.0,A
2009-10-08 00:00:00+00:00,13.1,A,09379500,678.0,A,678.0,A
2009-10-09 00:00:00+00:00,13.3,A,09379500,633.0,A,678.0,A
2009-10-10 00:00:00+00:00,13.3,A,09379500,619.0,A,679.0,A
2009-10-11 00:00:00+00:00,13.3,A,09379500,577.0,A,695.0,A
2009-10-12 00:00:00+00:00,13.1,A,09379500,545.0,A,708.0,A
2009-10-13 00:00:00+00:00,14.2,A,09379500,515.0,A,705.0,A
2009-10-14 00:00:00+00:00,15.0,A,09379500,510.0,A,706.0,A
2009-10-15 00:00:00+00:00,15.5,A,09379500,524.0,A,701.0,A
2009-10-16 00:00:00+00:00,15.5,A,09379500,570.0,A,704.0,A
2009-10-17 00:00:00+00:00,15.0,A,09379500,569.0,A,702.0,A
2009-10-18 00:00:00+00:00,14.8,A,09379500,618.0,A,704.0,A
2009-10-19 00:00:00+00:00,15.3,A,09379500,638.0,A,691.0,A
2009-10-20 00:00:00+00:00,15.1,A,09379500,623.0,A,676.0,A
2009-10-21 00:00:00+00:00,13.9,A,09379500,666.0,A,686.0,A
2009-10-22 00:00:00+00:00,13.7,A,09379500,631.0,A,673.0,A
2009-10-23 00:00:00+00:00,12.5,A,09379500,622.0,A,679.0,A
2009-10-24 00:00:00+00:00,11.7,A,09379500,620.0,A,682.0,A
2009-10-25 00:00:00+00:00,11.3,A,09379500,612.0,A,690.0,A
2009-10-26 00:00:00+00:00,10.3,A,09379500,592.0,A,702.0,A
2009-10-27 00:00:00+00:00,9.1,A,09379500,580.0,A,709.0,A
2009-10-28 00:00:00+00:00,7.3,A,09379500,594.0,A,720.0,A
2009-10-29 00:00:00+00:00,6.9,A,09379500,645.0,A,725.0,A
2009-10-30 00:00:00+00:00,6.5,A,09379500,699.0,A,726.0,A
2009-10-31 00:00:00+00:00,6.8,A,09379500,722.0,A,731.0,A
2009-11-01 00:00:00+00:00,7.3,A,09379500,806.0,A,758.0,A
2009-11-02 00:00:00+00:00,7.6,A,09379500,759.0,A,754.0,A
2009-11-03 00:00:00+00:00,8.2,A,09379500,767.0,A,718.0,A
2009-11-04 00:00:00+00:00,8.4,A,09379500,772.0,A,712.0,A
2009-11-05 00:00:00+00:00,8.8,A,09379500,782.0,A,722.0,A
2009-11-06 00:00:00+00:00,9.4,A,09379500,777.0,A,733.0,A
2009-11-07 00:00:00+00:00,9.8,A,09379500,763.0,A,736.0,A
2009-11-08 00:00:00+00:00,9.8,A,09379500,762.0,A,727.0,A
2009-11-09 00:00:00+00:00,9.8,A,09379500,769.0,A,728.0,A
2009-11-10 00:00:00+00:00,9.5,A,09379500,765.0,A,723.0,A
2009-11-11 00:00:00+00:00,9.4,A,09379500,763.0,A,718.0,A
2009-11-12 00:00:00+00:00,9.3,A,09379500,750.0,A,715.0,A
2009-11-13 00:00:00+00:00,9.4,A,09379500,768.0,A,710.0,A
2009-11-14 00:00:00+00:00,8.7,A,09379500,781.0,A,708.0,A
2009-11-15 00:00:00+00:00,6.8,A,09379500,834.0,A,708.0,A
2009-11-16 00:00:00+00:00,6.0,A,09379500,874.0,A,737.0,A
2009-11-17 00:00:00+00:00,5.2,A,09379500,894.0,A,757.0,A
2009-11-18 00:00:00+00:00,4.6,A,09379500,868.0,A,764.0,A
2009-11-19 00:00:00+00:00,4.4,A,09379500,837.0,A,764.0,A
2009-11-20 00:00:00+00:00,4.4,A,09379500,828.0,A,741.0,A
2009-11-21 00:00:00+00:00,4.6,A,09379500,841.0,A,735.0,A
2009-11-22 00:00:00+00:00,4.7,A,09379500,844.0,A,733.0,A
2009-11-23 00:00:00+00:00,4.1,A,09379500,849.0,A,725.0,A
2009-11-24 00:00:00+00:00,3.3,A,09379500,841.0,A,722.0,A
2009-11-25 00:00:00+00:00,2.7,A,09379500,826.0,A,717.0,A
2009-11-26 00:00:00+00:00,2.4,A,09379500,815.0,A,,
2009-11-27 00:00:00+00:00,,,09379500,822.0,A,,
2009-11-28 00:00:00+00:00,,,09379500,814.0,A,,
2009-11-29 00:00:00+00:00,,,09379500,846.0,A,,
2009-11-30 00:00:00+00:00,,,09379500,862.0,A,,
2009-12-01 00:00:00+00:00,,,09379500,880.0,A,,
2009-12-02 00:00:00+00:00,,,09379500,870.0,A,,
2009-12-03 00:00:00+00:00,,,09379500,868.0,A,,
2009-12-04 00:00:00+00:00,0.1,A,09379500,860.0,A,686.0,A
2009-12-05 00:00:00+00:00,-0.1,A,09379500,807.0,A,682.0,A
2009-12-06 00:00:00+00:00,-0.1,A,09379500,846.0,A,669.0,A
2009-12-07 00:00:00+00:00,-0.0,A,09379500,823.0,A,693.0,A
2009-12-08 00:00:00+00:00,0.9,A,09379500,927.0,A,691.0,A
2009-12-09 00:00:00+00:00,0.3,A,09379500,868.0,A,694.0,A
2009-12-10 00:00:00+00:00,-0.1,A,09379500,838.0,A,696.0,A
2009-12-11 00:00:00+00:00,-0.1,A,09379500,769.0,A,697.0,A
2009-12-12 00:00:00+00:00,-0.1,A,09379500,808.0,A,685.0,A
2009-12-13 00:00:00+00:00,0.4,A,09379500,855.0,A,716.0,A
2009-12-14 00:00:00+00:00,1.0,A,09379500,841.0,A,704.0,A
2009-12-15 00:00:00+00:00,1.4,A,09379500,841.0,A,708.0,A
2009-12-16 00:00:00+00:00,1.5,A,09379500,822.0,A,710.0,A
2009-12-17 00:00:00+00:00,1.2,A,09379500,815.0,A,704.0,A
2009-12-18 00:00:00+00:00,1.2,A,09379500,798.0,A,702.0,A
2009-12-19 00:00:00+00:00,1.0,A,09379500,801.0,A,704.0,A
2009-12-20 00:00:00+00:00,0.9,A,09379500,831.0,A,703.0,A
2009-12-21 00:00:00+00:00,1.0,A,09379500,843.0,A,695.0,A
2009-12-22 00:00:00+00:00,0.5,A,09379500,875.0,A,678.0,A
2009-12-23 00:00:00+00:00,1.4,A,09379500,859.0,A,682.0,A
2009-12-24 00:00:00+00:00,1.3,A,09379500,874.0,A,687.0,A
2009-12-25 00:00:00+00:00,0.1,A,09379500,847.0,A,688.0,A
2009-12-26 00:00:00+00:00,-0.1,A,09379500,826.0,A,702.0,A
2009-12-27 00:00:00+00:00,-0.1,A,09379500,843.0,A,699.0,A
2009-12-28 00:00:00+00:00,-0.1,A,09379500,816.0,A,726.0,A
2009-12-29 00:00:00+00:00,-0.1,A,09379500,804.0,A,718.0,A
2009-12-30 00:00:00+00:00,-0.1,A,09379500,829.0,A,721.0,A
2009-12-31 00:00:00+00:00,-0.1,A,09379500,908.0,A,698.0,A
2010-01-01 00:00:00+00:00,-0.1,A,09379500,925.0,A,666.0,A
